Nro_Orden_Establecimiento;Periodo;C4RGC2;C4RGC4;C4RGC5;MANTRSCON;C4RGC6;CVPROGRSCONV;CVPROGRESPEL;TOTARSOL;C4RGA1aRO;C4RGA1cRO;RSORGRECICLA;C4RGA1bRO;C4RGA1dRO;RSORGVENTA;C4RGA1eRO;C4RGA2aPC;C4RGA2cPC;RSPAPELRECICLA;C4RGA2bPC;C4RGA2dPC;RSPAPELVENTA;C4RGA2ePC;C4RGA3aP;C4RGA3cP;RSPLASTRECICLA;C4RGA3bP;C4RGA3dP;RSPLASTVENTA;C4RGA3eP;C4RGA4aV;C4RGA4cV;RSVIDRIORECICLA;C4RGA4bV;C4RGA4dV;RSVIDRIOVENTA;C4RGA4eV;C4RGA5aMT;C4RGA5cMT;RSMETALRECICLA;C4RGA5bMT;C4RGA5dMT;RSMETALVENTA;C4RGA5eMT;C4RGA6aT;C4RGA6cT;RSTEXTILRECICLA;C4RGA6bT;C4RGA6dT;RSTEXTILVENTA;C4RGA6eT;C4RGA7aNMT;C4RGA7cNMT;RSNOMETALRECICLA;C4RGA7bNMT;C4RGA7dNMT;RSNOMETALVENTA;C4RGA7eNMT;RSMIXQ;RSMIXREUQ;RSMIXRECICLAQ;RSMIXDONAQ;RSMIXENTREGQ;RSMIXVENTAQ;RSMIXVENTAI;C4RGA8a;C4RGA8c;RSRECICLAT;C4RGA8b;C4RGA8d;RSVENTAT;C4RGA8e;C4RGA9VCRR;C4RGA10e;C4RGA10a;C4RGA10b;C4RGA10c;C4RGA10d;C4RGB1a;C4RGB1c;C4RGB1d;C4RGB1e;C4RGB1f;C4RGB3a;C4RGB3c;C4RGB3d;C4RGB3e;C4RGB3f;C4RGB4a;C4RGB4c;C4RGB4d;C4RGB4e;C4RGB4f;C4RGB5a;C4RGB5c;C4RGB5d;C4RGB5e;C4RGB5f;C4RGB6a;C4RGB6c;C4RGB6d;C4RGB6e;C4RGB6f;C4RGB7a;C4RGB7c;C4RGB7d;C4RGB7e;C4RGB7f;C4RGB8a;C4RGB8c;C4RGB8d;C4RGB8e;C4RGB8f;C4RGB9a;C4RGB9c;C4RGB9d;C4RGB9e;C4RGB9f;C4RGB10a;C4RGB10c;C4RGB10d;C4RGB10e;C4RGB10f;C4RGB11a;C4RGB11c;C4RGB11d;C4RGB11e;C4RGB11f;Otro_Respel_01;C4RGB12a;C4RGB12c;C4RGB12d;C4RGB12e;C4RGB12f;Otro_Respel_02;V13a;V13c;V13d;V13e;V13f;Otro_Respel_03;V14a;V14c;V14d;V14e;V14f;C4RGB13Ta;TOTALMA;TOTALAPROVE;TOTALTRAT;TOTALINCI;C4RGB2TOT;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
441825;2013;12400;0;0;0;4864;0;0;17264;58240;0;0;0;58240;0;0;2970;0;0;0;2970;0;0;1305;0;0;0;1305;0;0;1001;0;0;0;1001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5276;724;1536;0;3016;0;0;69006;724;1536;0;66746;0;0;2900;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;16;Santa Marta;99;5
9795548;2013;1100;0;0;300;700;0;0;2100;280;260;0;0;20;0;0;140;80;0;40;20;0;0;180;0;0;120;60;0;0;120;0;0;120;0;0;0;190;0;0;0;190;0;0;160;0;0;140;20;0;0;150;0;0;0;150;0;0;300;0;0;0;300;0;0;3120;340;0;420;2360;0;0;300;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;18;Villavicencio;99;5
297826990;2013;0;0;0;0;3600;0;0;3600;18830;0;0;0;18830;0;0;720;0;0;0;720;0;0;240;0;0;0;240;0;0;1440;0;0;0;1440;0;0;240;0;0;0;240;0;0;0;0;0;0;0;0;0;720;0;0;0;720;0;0;276;0;0;0;276;0;0;22946;0;0;0;22946;0;0;6769;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826738;2013;0;0;0;1200;4896;0;0;6096;48960;0;0;0;48960;0;0;12400;0;0;0;12400;0;0;21200;0;0;0;21200;0;0;7800;0;7800;0;0;0;0;120;0;120;0;0;0;0;4000;0;0;0;4000;0;0;0;0;0;0;0;0;0;14400;0;0;0;14400;0;0;109980;0;7920;0;102060;0;0;52410;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297839497;2013;0;0;0;0;5404;0;0;5404;74857;0;0;0;74857;0;0;566;0;0;566;0;0;0;203;0;0;203;0;0;0;380;0;0;380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7152;0;0;0;7152;0;0;86377;0;0;1149;85228;0;0;10185;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826642;2013;0;0;0;1000;9446;0;0;10446;69350;0;0;69350;0;0;0;10174;0;0;10174;0;0;0;3314;0;0;3314;0;0;0;9220;0;0;9220;0;0;0;574;0;0;574;0;0;0;193;0;0;193;0;0;0;0;0;0;0;0;0;0;6842;0;0;0;6842;0;0;105265;0;0;92825;12440;0;0;1434; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;27;0;0;27;0;340;0;0;340;0;0;0;0;0;0;0;0;0;0;0;158;0;0;0;158;0;0;0;0;0;14;0;0;0;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;544;0;5;367;172;95;Bogotá;2;Bogotá;99;5
297718322;2013;0;0;0;0;989;0;0;989;1415;0;0;0;1415;0;0;2816;0;0;0;2816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;0;0;0;112;0;0;0;0;0;0;0;0;0;268;0;0;0;268;0;0;4971;0;0;0;4971;0;0;3280;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826647;2013;0;0;0;0;2611;0;0;2611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4461;0;0;0;4461;0;0;7561;0;0;0;7561;0;0;400;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
9815979;2013;630;0;0;0;1158;0;0;1788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;23;0;0;27;0;0;0;27;0;0;1208;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;16;Santa Marta;99;5
299303285;2013;0;0;0;0;2000;0;0;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4020;0;0;0;4020;0;0;6700;0;0;0;6700;0;0;3050;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
448987;2013;0;0;0;3500;4886;0;0;8386;105696;0;0;105696;0;0;0;1676;0;0;0;0;1676;547;2470;0;0;0;0;2470;139;1320;0;0;0;0;1320;141;1499;0;0;0;0;1499;67;120;0;0;120;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;131045;0;0;105816;18264;6965;894;16120;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297730503;2013;0;0;0;0;2550;0;0;2550;960;0;0;0;960;0;0;120;0;0;0;120;0;0;312;0;0;0;312;0;0;360;0;0;0;360;0;0;336;0;0;0;336;0;0;48;48;0;0;0;0;0;24;0;0;0;24;0;0;72;0;0;0;72;0;0;2400;48;0;0;2352;0;0;7785;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;16;Santa Marta;99;5
297718312;2013;0;0;0;0;3800;0;0;3800;15000;0;0;0;15000;0;0;3600;600;2000;0;1000;0;0;9000;200;4800;2000;2000;0;0;2000;0;2000;0;0;0;0;4000;0;0;0;4000;0;0;0;0;0;0;0;0;0;500;0;0;0;500;0;0;9800;0;0;0;9800;0;0;53900;800;8800;2000;42300;0;0;11582;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297718302;2013;5000;0;0;2500;15800;0;0;23300;120000;0;0;0;120000;0;0;5760;0;0;0;0;5760;580000;100;0;0;0;0;100;16000;13440;0;0;0;0;13440;410000;120;0;0;0;0;120;30000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139420;0;120000;0;0;19420;1036000;281000;0;120000;0;122160;38840;2072000;21260; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;408;0;0;0;408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;408;0;0;0;408;1008;Bogotá;2;Bogotá;99;5
297822448;2013;0;0;0;0;570;0;0;570;10300;0;0;3000;7300;0;0;100;20;20;60;0;0;0;10;5;5;0;0;0;0;30;5;15;10;0;0;0;5;0;0;0;5;0;0;400;0;0;400;0;0;0;800;0;0;800;0;0;0;100;0;0;0;100;0;0;11765;30;40;4270;7425;0;0;870;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297839505;2013;0;0;0;0;6713;0;0;6713;49792;0;0;0;49792;0;0;1913;0;0;0;0;1913;177;1917;0;0;0;0;1917;44;1212;0;0;0;0;1212;41;120;0;0;0;0;120;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;1000;0;0;58897;0;0;0;53735;5162;280;8000;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297821308;2013;0;0;0;0;4083;0;0;4083;13650;0;0;0;13650;0;0;1785;0;0;1785;0;0;0;2310;0;0;2310;0;0;0;5824;0;0;5824;0;0;0;905;0;0;905;0;0;0;60;0;0;60;0;0;0;0;0;0;0;0;0;0;930;0;0;0;930;0;0;26134;0;0;10884;15250;0;0;3268;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297718360;2013;0;0;0;0;480;0;0;480;0;0;0;0;0;0;0;1280;0;1280;0;0;0;0;480;0;480;0;0;0;0;2880;0;2880;0;0;0;0;24;0;24;0;0;0;0;168;0;0;168;0;0;0;0;0;0;0;0;0;0;5264;0;4664;0;600;0;0;10696;0;9328;168;1200;0;0;480;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297718363;2013;0;0;0;0;268;0;0;268;2180;0;0;0;2180;0;0;830;0;0;0;830;0;0;0;0;0;0;0;0;0;1160;0;0;0;1160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;935;0;0;0;935;0;0;5305;0;0;0;5305;0;0;1240;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297718362;2013;0;0;0;0;2407;0;0;2407;2080;0;0;0;0;2080;7200;720;200;0;520;0;0;0;480;0;0;480;0;0;0;960;0;0;960;0;0;0;40;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;610;0;0;0;610;0;0;5370;200;0;1960;1130;2080;7200;1;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297822336;2013;0;0;0;0;850;0;0;850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2359;0;0;0;2359;0;0;2379;0;0;0;2379;0;0;1600;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297717006;2013;0;0;0;0;359;0;0;359;3000;0;0;0;3000;0;0;120;0;0;0;120;0;0;150;0;0;0;150;0;0;3000;0;0;0;3000;0;0;32;0;0;0;32;0;0;120;0;0;0;120;0;0;24;0;0;0;24;0;0;7246;0;0;0;7246;0;0;17192;0;0;0;17192;0;0;2974;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297717021;2013;0;0;0;0;0;0;0;0;12568;0;0;0;12568;0;0;674;0;0;0;674;0;0;320;0;0;0;320;0;0;541;0;0;0;541;0;0;249;0;0;0;249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;1500;0;0;16852;0;0;0;16852;0;0;8400;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297717024;2013;200;200;0;0;5544;0;0;5944;16800;0;0;0;16800;0;0;260;26;0;234;0;0;0;90;0;0;90;0;0;0;540;0;0;540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;470;0;0;0;470;0;0;1650;0;0;0;1650;0;0;20944;26;0;864;20054;0;0;4952;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297839796;2013;0;0;0;0;310;0;0;310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;22;0;0;0;0;0;0;0;0;0;0;120;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1225;0;0;0;1225;0;0;1879;0;0;142;1737;0;0;384;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297818794;2013;150;0;0;0;264;0;0;414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156;0;0;0;156;0;0;520;0;0;0;520;0;0;121;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
283047;2013;0;0;0;0;2540;0;0;2540;204;0;204;0;0;0;0;300;0;0;300;0;0;0;450;0;0;450;0;0;0;350;0;0;350;0;0;0;150;0;0;150;0;0;0;150;0;0;130;20;0;0;0;0;0;0;0;0;0;92;0;0;0;92;0;0;1946;0;204;1380;362;0;0;5040;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297820580;2013;0;0;0;0;210;0;0;210;1432;0;0;1432;0;0;0;520;0;520;0;0;0;0;423;0;423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;320;0;0;0;320;0;0;0;0;0;0;0;0;0;10;0;10;0;0;0;0;3120;0;953;1432;735;0;0;460;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;85;Yopal;99;5
452232;2013;0;0;0;0;400;0;0;400;6500;6000;0;0;500;0;0;0;0;0;0;0;0;0;500;0;0;80;420;0;0;78;0;0;78;0;0;0;104;0;0;104;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;7834;6002;0;262;1570;0;0;0;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297718330;2013;750;0;0;0;890;0;0;1640;2980;0;0;0;2980;0;0;260;0;0;260;0;0;0;260;0;0;260;0;0;0;300;0;0;300;0;0;0;60;0;0;0;60;0;0;6;0;0;6;0;0;0;3000;0;0;0;3000;0;0;150;0;0;0;150;0;0;7952;0;0;826;7126;0;0;2622;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297821918;2013;150;120;3450;0;1440;0;0;5160;6240;0;0;0;6240;0;0;80;0;0;80;0;0;0;30;0;0;30;0;0;0;30;0;0;30;0;0;0;15;0;0;15;0;0;0;0;0;0;0;0;0;0;500;0;0;0;500;0;0;215;0;0;0;215;0;0;7760;0;0;155;7605;0;0;2961;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297822767;2013;0;0;0;0;3000;0;0;3000;2250;0;0;0;2250;0;0;3230;0;0;0;3230;0;0;2440;0;0;0;2440;0;0;1115;0;0;0;1115;0;0;0;0;0;0;0;0;0;40;0;0;40;0;0;0;0;0;0;0;0;0;0;2536;0;0;0;2536;0;0;13847;0;0;40;13807;0;0;1;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297822929;2013;0;0;0;0;1370;0;0;1370;5750;0;0;5750;0;0;0;207;0;0;0;207;0;0;47;0;0;0;47;0;0;212;0;0;0;212;0;0;0;0;0;0;0;0;0;85;0;0;0;85;0;0;280;0;0;0;280;0;0;1;0;0;0;1;0;0;6822;0;0;5750;1072;0;0;5582;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
299303275;2013;0;0;0;0;900;0;0;900;198;0;0;0;198;0;0;125;0;0;0;125;0;0;100;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;40;0;0;10;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;954;40;0;0;914;0;0;685;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297827029;2013;450;250;0;1000;75;0;0;1775;360;0;0;0;360;0;0;100;0;100;0;0;0;0;85;0;85;0;0;0;0;48;0;48;0;0;0;0;78;0;0;0;78;0;0;25;0;0;0;25;0;0;696;0;233;0;463;0;0;1;0;0;0;1;0;0;1573;0;466;0;1107;0;0;216;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;91;Leticia;99;5
297821059;2013;0;0;0;0;144;0;0;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;150;0;0;93;0;0;0;93;0;0;438;0;0;0;438;0;0;257;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;91;Leticia;99;5
256628;2013;0;0;0;0;240;0;0;240;2560;0;0;0;2560;0;0;60;0;60;0;0;0;0;1000;0;0;0;1000;0;0;0;0;0;0;0;0;0;2306;0;0;0;2306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6187;0;60;0;6127;0;0;97;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;91;Leticia;99;5
