Nro_Orden_Establecimiento;Periodo;C6GAA2ab;C6GAA1e;C6GAA2d;C6GAA2f;C6GAA2g;C6GAA2h;C6GAA2i;TOTALGAA;C6GAAB1a;C6GAAB1b;C6GAAB1c;C6GAAB1d;C6GAAB2a;C6GAAB2b;C6GAAB2c;C6GAAB2d;C6GAAB3a;C6GAAB3b;C6GAAB3c;C6GAAB3d;C6GAAB4a;C6GAAB4b;C6GAAB4c;C6GAAB4d;POTPSFR;C6AAC1d;POTPERM;C6AAC2d;POTTCDE;C6AAC3d;POTTCAG;C6AAC4d;POTPAU;C6AAC5d;POTTOT;C6AAC6dT;GPPSI;GPPER;GPPPSP;GPPPST;GPPCPO;GPPANO;GPPAVO;GPPGPA;GPPGPN;GPPTPOT;GPPPTA;C6AAC1bRPA;C6AAC2bRPA;C6AAC3bRPA;C6AAC4bRPA;C6AAC5bRPA;C6AAC6bRPA;C6AAC7bRPA;C6AAC8bRPA;C6AAC9bRPA;C6AAC10bTRPA;C6AAC11bRPA;C6AA12bPSAAA;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
378399;2013;0;0;0;0;0;0;0;0; ;b;30/01/2012;29/01/2015; ; ; ; ; ; ; ; ; ; ; ; ;0;0;5;0;0;0;31;0;1;0;37;0;0;150575;47026;0;34160;14183;1300;3534;28619;279397;1248074;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;17;Tunja;99;5
296886273;2013;0;0;0;0;0;0;0;0; ;b;30/01/2012;29/01/2015; ; ; ; ; ; ; ; ; ; ; ; ;0;0;19;0;0;0;30;0;0;0;49;0;0;304123;160525;0;75330;31090;1280;0;94028;666376;460966;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;17;Tunja;99;5
452209;2013;0;0;2000;0;0;0;0;2000; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;74;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;1081020;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;17;Tunja;99;5
297839496;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;22;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;330947;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;17;Tunja;99;5
297827967;2013;0;0;0;8400;0;0;0;8400; ;b;05/12/2013;05/12/2016; ; ; ; ; ; ; ; ; ; ; ; ;0;0;50;0;57;0;0;0;5;0;112;0;0;504244;123472;750164;253807;108326;0;28940;0;1768953;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;17;Tunja;99;5
297827223;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;12;0;4;0;0;0;0;0;17;0;0;108467;24296;46943;37113;11306;0;0;14374;242499;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;17;Tunja;99;5
452242;2013;0;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;23;0;19;0;0;0;2;0;44;0;0;348600;83400;185000;85000;36300;0;8000;8000;754300;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;17;Tunja;99;5
297826805;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;53;0;0;0;0;0;3;0;56;0;0;424344;89112;0;90115;33947;0;16200;51606;705324;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
297718278;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;30/12/2010;09/02/2015; ; ; ; ;0;0;59;0;5;0;0;0;2;0;66;0;0;608574;146223;79176;137241;54771;0;8473;45349;1079807;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
297826874;2013;0;0;0;2914;0;0;0;2914; ; ; ; ; ; ; ; ; ;b;14/02/2011;13/02/2014; ;b;14/02/2011;13/02/2014;0;0;2;0;4;0;39;3;1;0;46;3;0;81853;39731;155191;41523;16364;0;6531;5845;347038;595928;0;0;0;0;0;0;0;0;0;0;0;1836;2;Bogotá;18;Villavicencio;99;5
297826880;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;14/02/2009;14/02/2014; ;b;02/02/2012;02/02/2017;4;0;30;1;0;0;0;0;1;0;35;1;0;276647;57584;0;60709;24898;0;5305;25707;450850;0;0;6800;3468;0;1250;612;0;0;0;12130;17867;0;2;Bogotá;18;Villavicencio;99;5
419955;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;6;0;0;0;0;0;0;0;8;0;0;42444;9600;0;10654;3395;0;0;0;66093;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
297717022;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;36;0;58;0;0;0;94;0;0;0;0;372913;75000;18768;0;0;0;466681;13600240;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
359228;2013;0;0;0;0;0;0;0;0; ;b;01/01/2012;28/02/2015; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;62;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;722190;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297827893;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;5;0;0;0;0;0;0;0;5;0;0;62360;14767;0;14764;2604;0;0;6985;101480;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
451486;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;5;0;0;0;0;0;0;0;6;0;0;35370;7375;0;10448;3183;0;0;3384;59760;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
416445;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;20;0;0;0;0;0;0;0;21;0;0;160498;33431;0;45722;14444;0;0;14485;268580;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
297822935;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;2;28;5;0;0;0;0;30;7;0;17184;5024;294240;53469;19888;0;0;20959;410764;0;0;3960;1850;80295;14083;5400;0;0;0;105588;0;0;2;Bogotá;18;Villavicencio;99;5
452022;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;25;0;8;0;0;0;0;0;35;0;0;183571;40244;85902;62800;24252;0;0;3819;400588;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
297827069;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;19;0;0;0;0;0;0;0;22;0;0;135808;31191;0;27962;11294;0;0;28528;234783;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
445035;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;12;0;0;0;0;0;0;0;13;0;0;84888;17675;0;23001;6072;0;0;0;131636;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
297824171;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
297819819;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
119269;2013;0;0;0;700;0;0;0;700; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;85;Yopal;99;5
297822942;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;4;0;0;0;0;0;0;0;5;0;0;28803;6634;0;5823;2547;0;0;0;43807;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;85;Yopal;99;5
451546;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;2;0;1;0;0;0;0;0;5;0;0;14105;3680;11720;5215;2145;0;0;0;36865;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;85;Yopal;99;5
451479;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;6;0;0;0;0;0;0;0;9;0;0;44125;9180;0;7619;3184;0;0;0;64108;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;85;Yopal;99;5
451823;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;85;Yopal;99;5
297818782;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;85;Yopal;99;5
297821835;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;4;0;0;0;0;0;5;0;0;0;0;43200;5410;2120;0;0;0;50730;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;85;Yopal;99;5
297822565;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;85;Yopal;99;5
297826938;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;85;Yopal;99;5
297819575;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;85;Yopal;99;5
297820273;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;85;Yopal;99;5
297825550;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;85;Yopal;99;5
299303279;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;85;Yopal;99;5
297837540;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;85;Yopal;99;5
297823050;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;10;0;0;0;0;0;0;0;11;0;0;78194;18804;0;23400;7455;0;0;5875;133728;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;85;Yopal;99;5
297823808;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;4;0;2;0;0;0;0;0;9;0;0;30475;6825;19430;7425;3094;0;0;3278;70527;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;85;Yopal;99;5
445605;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;85;Yopal;99;5
297834039;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
451473;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;4;0;0;0;0;0;0;0;5;0;0;28296;6225;0;5093;2546;0;0;0;42160;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
297822619;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;5;0;0;0;0;0;0;0;7;0;0;35370;7074;0;7781;3183;0;0;0;53408;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
111989;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;5;0;0;0;0;0;0;0;7;0;0;36960;13324;0;11088;3326;0;0;0;64698;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
442454;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;1;0;0;0;0;0;0;0;2;0;0;7800;1716;0;1630;650;0;0;0;11796;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
446361;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;0;0;0;0;0;0;1;0;0;10320;2270;0;1857;825;0;0;0;15272;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
445797;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;0;0;0;0;0;0;0;2;0;0;16035;3228;0;3367;1506;0;0;0;24136;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
442347;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;2;0;0;0;0;0;4;0;0;0;0;19430;2180;960;0;0;0;22570;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
297821837;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;14620;2997;1023;0;0;0;18640;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
451828;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;8;0;0;0;0;0;0;0;8;0;0;56592;12960;0;12192;5088;0;0;6768;93600;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
297820211;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;0;0;0;0;0;0;1;0;0;7200;1584;0;1722;576;0;0;0;11082;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
297824064;2013;0;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;3;0;0;0;0;0;0;0;3;0;0;33013;6700;0;6941;2973;0;0;0;49627;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;17;Tunja;99;5
297824422;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;1;0;4;0;0;0;0;0;8;0;0;7074;3914;86907;12808;4994;0;0;0;115697;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
172844;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;1;0;0;0;0;0;0;0;2;0;0;7074;1620;0;1524;636;0;0;0;10854;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
297820051;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;5;0;0;0;0;0;0;0;7;0;0;58850;13455;0;9530;4310;0;0;0;86145;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
446231;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;3;0;0;0;0;0;0;0;4;0;0;21222;6791;0;4087;1909;0;0;0;34009;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
445004;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;1;0;0;0;0;0;0;0;2;0;0;10300;2265;0;1725;825;0;0;0;15115;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
297821149;2013;1000;2000;100;200;0;0;0;3300; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
297824008;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;5;0;0;0;0;0;0;0;6;0;0;35370;7080;0;7780;3200;0;0;0;53430;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
299303288;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;7;0;29;0;0;0;2;0;38;0;0;75167;24677;296000;63136;27718;0;10611;0;497309;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;21;Riohacha;99;5
444209;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;14;0;0;0;0;0;0;0;16;0;0;156781;48369;0;35292;14216;0;0;11092;265750;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;21;Riohacha;99;5
297827496;2013;0;0;0;0;0;0;0;0; ; ; ; ;a; ; ; ; ; ; ; ;a; ; ; ;0;0;48;0;0;0;1;1;0;0;49;1;120879;675813;157894;0;153083;38332;0;0;195633;1341634;10500;0;0;0;0;0;0;0;0;0;0;0;10500;1;Barranquilla;21;Riohacha;99;5
9815982;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;114;0;0;0;27;0;5;0;146;0;29040;1929060;447786;0;498327;173615;0;21586;65209;3164623;341730;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
296913989;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;138;0;0;0;34;0;7;0;179;0;122527;1934787;429777;0;430759;174131;0;33406;67098;3192485;540290;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
296913990;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;17;0;0;0;5;0;0;0;22;0;2640;329911;75777;0;67282;29692;0;0;10806;516108;75529;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297718663;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;8;0;0;0;10;0;3;0;21;0;2640;138235;32051;0;28741;12441;0;14550;5888;234546;173634;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297730498;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;10;0;0;0;2;0;2;0;14;0;2640;183282;43085;0;38528;16495;0;8534;5219;297783;47211;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297826665;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;47;0;0;0;10;0;3;0;60;0;0;434755;102495;0;98507;31833;0;11785;39987;719362;136550;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
74973;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;54;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;992083;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
457976;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;5;0;3;0;20;0;1;0;29;0;0;138391;41490;128534;51579;21355;0;3982;0;385331;353971;0;0;0;0;0;0;0;0;0;0;0;0;6;Medellín;12;Monteria;99;5
9816029;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;48;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;578520;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
296914091;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;32;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;587901;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297730513;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;91;0;0;0;91;0;0;0;0;0;0;0;0;0;0;0;1123456;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297730514;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;34;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;489600;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297730681;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;114;0;0;0;114;0;0;0;0;0;0;0;0;0;0;0;16416000;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297821667;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;45;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;540000;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
452535;2013;0;0;0;2524;0;0;0;2524; ; ; ; ; ; ; ; ; ;b;08/08/2011;07/08/2014; ; ; ; ;0;0;73;0;85;0;40;0;8;0;206;0;128773;746545;233730;1663573;465218;158000;0;36697;175619;3608155;551818;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297826875;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;81;0;0;0;0;0;3;0;86;0;0;875258;428818;0;234162;61280;0;11448;51230;1662196;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
455784;2013;0;0;0;7800;0;0;0;7800; ; ; ; ; ; ; ; ; ;b;08/08/2011;08/07/2014; ; ; ; ;0;0;77;1;0;0;28;0;4;0;109;1;185390;1046375;317160;0;258446;109230;0;17586;0;1934187;501952;0;13800;4172;0;3350;1418;0;0;0;22740;1841;0;1;Barranquilla;22;San Andrés;99;5
296914053;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;68;0;0;0;0;0;4;0;73;0;0;621047;214749;0;164574;43540;0;27196;46300;1117406;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297826666;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;76;0;0;0;15;0;4;0;95;0;290900;707096;162752;0;175782;81906;0;14284;47917;1480637;169048;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297826646;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;0;36;1;0;0;0;0;1;0;42;1;0;459745;110405;0;96713;27801;0;4491;55829;754984;0;0;35770;7874;0;7527;3216;0;0;0;54387;0;0;1;Barranquilla;22;San Andrés;99;5
297826948;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;12;0;0;0;28;0;0;0;40;0;0;177656;72720;0;28500;14405;0;0;10152;303433;873969;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297826737;2013;0;0;0;0;0;0;0;0;a; ; ; ;a; ; ; ;a; ; ; ;a; ; ; ;0;0;95;0;0;0;0;0;4;0;99;0;0;1218743;271960;0;215770;61085;0;13800;65821;1847179;0;0;0;0;0;0;0;0;0;0;0;27416;0;1;Barranquilla;22;San Andrés;99;5
299303281;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;0;50;0;0;0;0;0;3;0;58;0;0;653014;342254;0;109663;66624;0;17186;43202;1231943;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
452123;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;43;0;320;4;0;0;21;0;384;4;116400;1927439;443962;5154037;1251646;381126;0;76778;1373401;10724789;0;0;0;0;42650;8103;3250;0;0;0;54003;0;0;1;Barranquilla;22;San Andrés;99;5
452124;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;3;0;69;0;0;0;4;0;76;0;0;101653;22201;888932;176339;51080;0;18613;223426;1482244;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
452125;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;5;0;64;0;0;0;2;0;71;0;0;160578;32116;706545;107052;67978;0;8500;348;1083117;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;91;Leticia;99;5
