Nro_Orden_Establecimiento;Periodo;C6GAA2ab;C6GAA1e;C6GAA2d;C6GAA2f;C6GAA2g;C6GAA2h;C6GAA2i;TOTALGAA;C6GAAB1a;C6GAAB1b;C6GAAB1c;C6GAAB1d;C6GAAB2a;C6GAAB2b;C6GAAB2c;C6GAAB2d;C6GAAB3a;C6GAAB3b;C6GAAB3c;C6GAAB3d;C6GAAB4a;C6GAAB4b;C6GAAB4c;C6GAAB4d;POTPSFR;C6AAC1d;POTPERM;C6AAC2d;POTTCDE;C6AAC3d;POTTCAG;C6AAC4d;POTPAU;C6AAC5d;POTTOT;C6AAC6dT;GPPSI;GPPER;GPPPSP;GPPPST;GPPCPO;GPPANO;GPPAVO;GPPGPA;GPPGPN;GPPTPOT;GPPPTA;C6AAC1bRPA;C6AAC2bRPA;C6AAC3bRPA;C6AAC4bRPA;C6AAC5bRPA;C6AAC6bRPA;C6AAC7bRPA;C6AAC8bRPA;C6AAC9bRPA;C6AAC10bTRPA;C6AAC11bRPA;C6AA12bPSAAA;CREE;CREE_B;CREE_SALUD;CREE_SALUD_B;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
375263;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;76;0;0;0;85;0;4;0;165;0;0;588000;167806;0;102368;1289;0;15500;233361;1108324;921000;0;0;0;0;0;0;0;0;0;0;0;0;34739; ; ; ;6;Medellín;6;Medellín;99;5
297730508;2015;3874;0;0;12068;0;0;0;15942; ;b;17/05/2011;18/05/2017; ; ; ; ; ; ; ; ;a; ; ; ;0;0;92;0;0;0;36;0;4;0;132;0;97095;1097924;349467;0;221141;70502;2825;22222;931926;2793102;603800;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;6;Medellín;6;Medellín;99;5
375941;2015;0;0;1000;0;0;0;0;1000; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;31;3;0;0;0;0;1;0;34;3;284170;86704;34857;0;11775;1085;0;7488;23374;449453;0;4263;1301;523;0;176;298;0;0;6717;13278;0;0;13512;5000;13512;5000;6;Medellín;6;Medellín;99;5
457974;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;81;1;0;0;0;0;7;0;88;1;0;728580;183115;0;101872;30805;0;40250;164294;1248916;0;0;7732;1850;0;350;299;0;0;0;10231;0;0;9020;120;0;0;6;Medellín;6;Medellín;99;5
297826674;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;29;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;1233873;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
297730522;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;22;0;21;0;0;0;1;0;45;0;0;307045;79689;240150;60408;28553;1930;5185;13882;736842;0;0;0;0;0;0;0;0;0;0;0;0;0;9646; ;9646; ;6;Medellín;6;Medellín;99;5
296886268;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;25;0;0;0;0;0;0;0;25;0;0;200000;57600;0;38400;21120;0;0;16800;333920;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
297826643;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;123;1;22;0;5;0;6;1;156;2;100519;1407253;518217;250000;265569;82450;0;38661;114053;2776722;55815;0;11400;2843;0;200;200;0;7732;936;23311;1500;0;413053;413053; ;0;6;Medellín;6;Medellín;99;5
452356;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;01/01/2012;31/12/2016; ;b;01/01/2012;31/12/2016;0;0;71;0;0;0;13;0;4;0;88;0;136956;1271153;262042;0;201614;65886;9523;26268;229590;2203032;180104;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;6;Medellín;6;Medellín;99;5
297718296;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;25;25;17;17;0;0;3;3;45;45;0;449799;253417;299041;106280;25120;0;20618;16230;1170505;0;0;449799;253417;299041;106280;25120;0;20618;16230;1170505;0;0;13992;13992; ; ;6;Medellín;6;Medellín;99;5
299303378;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;11;0;0;0;13;0;0;0;24;0;0;238289;94990;0;29024;8856;0;0;7138;378297;155884;0;0;0;0;0;0;0;0;0;0;0;0;25032; ;25032; ;6;Medellín;6;Medellín;99;5
297826775;2015;0;0;0;0;0;0;0;0; ;b;26/09/2014;25/09/2016; ; ; ; ; ; ; ; ; ; ; ; ;0;0;25;0;0;0;0;0;1;0;26;0;0;328059;78142;0;40724;13541;0;7180;79756;547402;0;0;0;0;0;0;0;0;0;0;0;0;0;8709; ;8709; ;6;Medellín;6;Medellín;99;5
297823526;2015;0;0;0;6900;0;0;0;6900; ; ; ; ; ; ; ; ; ; ; ; ; ;b;14/04/2016;14/04/2016;5;0;11;1;5;0;0;0;2;0;23;1;0;175749;38423;55791;4887;9410;1552;14700;10841;311353;0;0;16249;5489;0;87;640;0;0;0;22465;0;0;23737;23737;23737;23737;6;Medellín;6;Medellín;99;5
452330;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;24;0;0;0;12;1;1;0;37;1;219044;330230;90273;0;90275;38428;0;7388;55256;830894;229067;0;0;0;0;0;0;0;0;0;0;550;10945;82572; ; ; ;6;Medellín;6;Medellín;99;5
297718304;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;18;0;0;0;6;0;1;0;25;0;0;189614;60000;0;40000;15000;0;6121;42569;353304;100000;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
297822869;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;12;0;0;0;53;0;4;0;69;0;0;245696;58685;0;55749;8604;0;23167;73199;465100;734291;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;6;Medellín;6;Medellín;99;5
297823386;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;23;0;0;0;0;0;2;0;25;0;0;282114;81870;0;45864;14696;0;8280;1358;434182;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;6;Medellín;6;Medellín;99;5
297823000;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;1;0;38;3;15;0;2;0;56;3;0;59367;14631;675038;80223;23021;0;15464;25540;893284;1303008;0;0;0;53977;10877;1740;0;0;0;66594;0;0;19201;3915;19201; ;6;Medellín;6;Medellín;99;5
297823579;2015;0;0;5000;500;0;0;0;5500; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;1;53;1;0;0;0;0;2;0;59;2;0;562028;132000;0;51174;14756;0;12000;0;771958;0;0;12000;2640;0;1;1;0;0;0;14642;0;0;36785;480;36785;480;6;Medellín;6;Medellín;99;5
297823739;2015;0;0;0;0;0;0;0;0; ;b;09/11/2013;07/11/2016; ; ; ; ; ; ; ; ;a; ; ; ;0;0;59;2;51;0;6;0;4;0;120;2;0;1042694;392752;592822;230155;69276;0;25527;169778;2523004;129627;0;31284;7074;0;6583;1251;0;0;888;47080;0;0;194144;3234;194144; ;6;Medellín;6;Medellín;99;5
452170;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20;0;9;0;6;0;0;0;0;0;35;0;0;121188;26455;89000;22055;4209;0;0;13700;276607;0;0;0;0;0;0;0;0;0;0;0;0;0;6014; ;6014; ;6;Medellín;6;Medellín;99;5
452474;2015;0;0;0;1600;0;0;0;1600; ; ; ; ; ; ; ; ;a; ; ; ; ; ; ; ;0;0;14;0;8;0;0;0;1;0;23;0;0;153465;65805;106282;29537;6226;0;5799;8238;375352;0;0;0;0;0;0;0;0;0;0;0;0;0;37085; ;37085; ;6;Medellín;6;Medellín;99;5
297823606;2015;500;4800;0;0;0;2500;ALCALDIA;7800;a; ; ; ;a; ; ; ;a; ; ; ;a; ; ; ;0;0;20;2;0;0;0;0;1;0;21;2;177840;177840;100000;0;1000;2000;0;6400;1000;466080;0;5000;5000;1000;0;10;2;0;0;0;11012;0;0;2;200;2000;2000;6;Medellín;6;Medellín;99;5
297718335;2015;2500;0;0;0;0;0;0;2500; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;26;0;5;0;0;0;1;0;32;0;0;311375;77464;200000;44028;143;893870;3867;0;1530747;0;0;0;0;0;0;0;0;0;0;0;0;0;20399; ;20399; ;6;Medellín;6;Medellín;99;5
443827;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;40;0;0;0;4;0;44;0;0;0;0;490058;74257;16644;0;16850;22952;620761;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;6;Medellín;6;Medellín;99;5
2506951;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;16;0;0;0;0;0;16;0;0;0;0;261776;33017;13560;0;0;18240;326593;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
297823428;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;15;1;0;0;0;0;0;0;15;1;0;133032;29719;0;17157;5726;0;0;0;185634;0;0;8868;1981;0;1143;381;0;0;0;12373;0;0;3551;236;3551;236;6;Medellín;6;Medellín;99;5
10213099;2015;0;0;0;3000;0;0;0;3000; ; ; ; ; ; ; ; ; ;b;16/11/2015;16/11/2016; ;b;16/11/2015;16/11/2016;0;0;22;0;0;0;0;0;2;0;24;0;0;211200;84480;0;36010;8448;0;14976;1776;356890;0;0;0;0;0;0;0;0;0;0;0;0;0;9000; ; ; ;6;Medellín;6;Medellín;99;5
297718344;2015;3458;0;0;0;0;0;0;3458; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;0;21;0;0;0;3;0;1;0;29;0;0;472028;99229;0;54780;15804;0;6027;12947;660815;104758;0;0;0;0;0;0;0;0;0;0;0;0;24116; ;24116; ;6;Medellín;6;Medellín;99;5
297839768;2015;0;0;0;250;0;0;0;250; ;b;09/09/2014;09/09/2017; ;b;22/09/2014;22/09/2017; ; ; ; ;a; ; ; ;0;0;48;0;0;0;0;0;2;0;50;0;141084;654464;131817;0;177941;61212;7863;13724;297716;1485821;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
297718343;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;40;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;537000;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
299303370;2015;4106;0;0;3129;0;0;0;7235; ; ; ; ; ; ; ; ; ; ; ; ; ;b;11/06/2014;10/06/2017;1;0;31;10;0;0;0;0;0;0;32;10;0;333973;196684;0;45232;16698;0;0;0;592587;0;0;107734;63447;0;14592;5387;0;0;0;191160;4763;0;13358;4310;28387;9157;6;Medellín;6;Medellín;99;5
297819344;2015;0;0;0;300;0;380;MINISTERIO DE DEFENDA NACIONAL DE LA POLICIA NACIONAL;680; ; ; ; ; ; ; ; ; ; ; ; ; ;b;27/07/2015;07/07/2018;3;0;0;0;0;0;20;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;480000;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
297823165;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;6;1;0;0;0;0;6;1;0;0;0;69894;8705;5120;0;0;9503;93222;0;0;0;0;21733;2716;1600;0;0;9503;35552;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
299381137;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;25;0;0;0;10;0;2;0;37;0;5488;390330;78455;0;42569;11020;0;7940;50476;586278;109000;0;0;0;0;0;0;0;0;0;0;0;0;13854; ;13854; ;6;Medellín;6;Medellín;99;5
10400083;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;0;0;0;0;40;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;531037;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;6;Medellín;6;Medellín;99;5
10400084;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;12;0;0;0;0;0;0;0;12;0;0;149450;32609;0;31160;13450;0;0;8140;234809;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;3;Bucaramanga;10;Cúcuta;99;5
10400085;2015;3678;0;0;350;0;0;0;4028; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;1;0;40;1;0;0;0;0;1;0;42;1;29205;588087;190629;0;83799;26545;0;5065;109711;1033041;0;0;22756;4750;0;1660;829;0;0;0;29995;0;0;91289;91289;91289;91289;6;Medellín;6;Medellín;99;5
10400086;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;22;0;9;0;0;0;1;0;32;0;0;253694;55381;109192;71349;13562;0;7732;45863;556773;0;0;0;0;0;0;0;0;0;0;0;0;0;30623; ; ; ;6;Medellín;6;Medellín;99;5
10603626;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;7;0;35;0;8;0;1;0;52;0;0;421380;96147;11650100;96436;17989;0;4864;28806;12315722;1165000;0;0;0;0;0;0;0;0;0;0;0;0;8819; ;8819; ;6;Medellín;6;Medellín;99;5
10603627;2015;0;0;0;0;0;0;0;0; ;b;10/08/2010;10/08/2017; ; ; ; ; ; ; ; ; ; ; ; ;0;0;15;0;0;0;0;0;0;0;15;0;0;174873;38139;0;28861;15721;0;0;0;257594;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
10400089;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;5;0;0;0;0;0;0;0;5;0;38880;21452;5552;0;14400;1;0;0;0;80285;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;6;Medellín;6;Medellín;99;5
10400092;2015;0;0;0;3000;0;0;0;3000; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;4;0;0;0;9;0;0;0;13;0;0;80844;18699;0;10726;3219;0;0;1375;114863;228377;0;0;0;0;0;0;0;0;0;0;0;0;19544; ;19544; ;6;Medellín;6;Medellín;99;5
10400093;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;19;0;0;0;0;0;1;0;20;0;0;150000;55803;0;2361;13500;0;7732;1463;230859;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;9350; ;6;Medellín;6;Medellín;99;5
10400094;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;47;0;0;0;0;0;2;0;49;0;0;399047;94242;0;54210;15962;0;15464;8434;587359;0;0;0;0;0;0;0;0;0;0;0;0;0;18582; ;18582; ;4;Cali;4;Cali;99;5
451490;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;b;31/01/2015;29/01/2018;0;0;45;0;0;0;9;0;2;0;56;0;0;552328;123767;0;56827;35053;0;12246;36187;816408;130166;0;0;0;0;0;0;0;0;0;0;0;0;21408; ;21408; ;5;Manizales;7;Pereira;99;5
297839503;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;1;0;40;0;0;0;2;0;43;0;0;72000;15480;590844;79428;23930;0;13214;34032;828928;0;0;0;0;0;0;0;0;0;0;0;0;0;32640; ; ; ;5;Manizales;7;Pereira;99;5
452201;2015;0;15000;4403;17076;249614;0;0;286093;a; ; ; ;a; ; ; ;a; ; ; ;a; ; ; ;9;0;1;1;115;0;0;0;5;0;130;1;0;10000;2000;1445458;206253;66072;0;29866;195255;1954904;0;0;10000;2000;0;2000;1;0;0;0;14001;107;0;59599;0; ; ;5;Manizales;7;Pereira;99;5
297826921;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;106;0;28;0;35;0;6;0;175;0;0;1080024;462867;981029;440798;120213;0;35916;101967;3222814;451370;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;5;Manizales;7;Pereira;99;5
297730463;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;38;1;0;0;0;0;38;1;0;0;0;618514;60541;18014;0;0;0;697069;0;0;0;0;22188;2385;731;0;0;0;25304;0;0;100000;731;25265;25265;5;Manizales;7;Pereira;99;5
297826808;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;30/12/2015;29/12/2018; ;b;30/12/2015;29/12/2018;0;0;34;0;2;0;0;0;2;0;38;0;0;304813;73567;27566;42692;12303;0;10911;29770;501622;0;0;0;0;0;0;0;0;0;0;0;0;0;43438; ;43438; ;5;Manizales;7;Pereira;99;5
297822881;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;b;24/04/2015;23/04/2018;0;0;21;0;0;0;0;0;1;0;22;0;0;170108;37155;0;20239;6805;0;7732;17564;259603;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;5;Manizales;7;Pereira;99;5
462275;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;19;0;5;0;0;0;0;0;24;0;0;322841;71989;63614;51649;18354;0;0;14747;543194;0;0;0;0;0;0;0;0;0;0;0;0;0;227; ;8586; ;5;Manizales;7;Pereira;99;5
297824139;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;14;0;0;0;5;0;0;0;19;0;0;139006;32046;0;19441;5586;0;0;11860;207939;56489;0;0;0;0;0;0;0;0;0;0;0;0;6503; ;6503; ;5;Manizales;7;Pereira;99;5
452303;2015;1560;4609;2850;1101;0;0;0;10120; ;b;01/11/2007;01/11/2017; ; ; ; ; ; ; ; ;a; ; ; ;0;0;3;0;28;7;0;0;4;2;35;9;0;59742;27505;387797;77024;31402;0;19900;0;603370;0;0;0;0;92167;16796;5024;0;9300;0;123287;0;0; ; ; ; ;5;Manizales;7;Pereira;99;5
10400096;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;b;01/02/2016;01/02/2018;0;0;0;0;109;0;30;0;0;0;139;0;0;0;0;1693824;293837;54667;0;0;68183;2110511;520601;0;0;0;0;0;0;0;0;0;0;0;0;2654; ; ; ;5;Manizales;7;Pereira;99;5
10400097;2015;0;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;0;13;0;0;0;0;0;1;0;19;0;0;101592;22177;0;25594;4064;0;4510;0;157937;0;0;0;0;0;0;0;0;0;0;0;0;0;26366; ; ; ;5;Manizales;7;Pereira;99;5
10700549;2015;0;0;0;1800;0;0;0;1800; ; ; ; ; ; ; ; ; ;b;30/12/2015;29/12/2018; ;b;30/12/2015;29/12/2018;0;0;15;0;0;0;0;0;0;0;15;0;0;143386;38934;0;17955;5735;0;0;12046;218056;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;17955; ;5;Manizales;7;Pereira;99;5
10700550;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;10;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;122407;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;7;Pereira;99;5
10700551;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;b;11/12/2015;11/12/2016;0;0;12;0;0;0;0;0;0;0;12;0;0;151268;34918;0;6932;5833;0;0;9689;208640;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;6081; ;5;Manizales;7;Pereira;99;5
10700552;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;b;31/01/2015;29/01/2018;0;0;14;0;0;0;0;0;1;0;15;0;0;171836;38505;0;17679;10906;0;6123;11258;256307;0;0;0;0;0;0;0;0;0;0;0;0;0;6672; ;6672; ;5;Manizales;7;Pereira;99;5
10700553;2015;0;0;0;0;0;0;0;0;a; ; ; ;a; ; ; ;a; ; ; ;a; ; ; ;0;0;14;0;0;0;0;0;0;0;14;0;0;151175;34887;0;32047;6332;0;0;16958;241399;0;0;0;0;0;0;0;0;0;0;0;0;0;15320; ; ; ;5;Manizales;7;Pereira;99;5
10700554;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;4;0;0;0;0;0;0;0;4;0;0;30929;6749;0;6792;2979;0;0;3552;51001;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;7;Pereira;99;5
455706;2015;115;0;0;135;0;0;0;250; ;b;19/03/2015;18/03/2018; ; ; ; ; ;b;03/03/2015;02/03/2018; ;b;03/03/2015;02/03/2018;0;0;51;0;0;0;3;0;3;0;57;0;0;806131;200926;0;112125;33541;0;20579;64090;1237392;350461;0;0;0;0;0;0;0;0;0;0;0;0;21157; ;21157; ;5;Manizales;8;Armenia;99;5
297826721;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;149;0;0;0;149;0;0;0;0;0;0;0;0;0;0;0;2179528;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;8;Armenia;99;5
297826720;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;4;0;131;1;31;0;7;0;173;1;95308;27533;9174;1498683;200079;55396;0;54125;467696;2407994;641752;0;0;0;11440;1493;413;0;0;0;13346;0;0;0;0; ; ;5;Manizales;8;Armenia;99;5
297826981;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;30;1;187;2;0;0;8;0;225;3;113600;291357;75399;2623624;358575;106721;0;46393;878162;4493831;0;0;10047;2504;28060;4980;1482;0;0;0;47073;0;0;109699;1517; ; ;5;Manizales;8;Armenia;99;5
10800208;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;6;0;14;0;0;0;0;0;0;0;20;0;0;161451;36569;0;21968;6295;1132;0;12136;239551;0;0;0;0;0;0;0;0;0;0;0;0;0;9814; ;9814; ;5;Manizales;8;Armenia;99;5
298581;2015;0;0;0;500;0;0;0;500; ; ; ; ; ; ; ; ; ;b;22/12/2011;21/12/2017; ;b;22/12/2011;21/12/2016;2;0;33;1;0;0;0;0;1;0;36;1;0;291525;63570;0;33279;10158;0;5799;27758;432089;0;0;10000;2000;0;2000;1;0;0;0;14001;0;0;0;0;11717; ;5;Manizales;8;Armenia;99;5
10800251;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;25;1;0;0;0;0;0;0;25;1;0;432633;229693;0;28295;12215;0;0;0;702836;0;0;17000;3930;0;3753;1620;0;0;0;26303;0;0;6503; ;6503; ;5;Manizales;8;Armenia;99;5
299303359;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;9;0;0;0;0;0;10;0;0;8620;1882;105020;11341;2835;0;0;0;129698;0;0;0;0;0;0;0;0;0;0;0;0;0;2285; ;2285; ;5;Manizales;8;Armenia;99;5
10800346;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;17;0;0;0;1;0;18;0;0;0;0;300545;27579;8806;0;7728;13889;358547;0;0;0;0;0;0;0;0;0;0;0;0;0;7236; ;7236; ;5;Manizales;8;Armenia;99;5
297826797;2015;0;2400;3800;8500;0;3865;NORDESTA;18565; ; ; ; ;a; ; ; ; ; ; ; ;a; ; ; ;0;0;269;2;24;0;23;0;4;1;320;3;793782;5019752;1308919;482210;791960;413907;0;15500;1892379;10718409;304357;0;51551;21478;0;9451;1718;0;3875;0;88073;0;0; ;0;155636; ;1;Barranquilla;9;Cartagena;99;5
297827001;2015;0;0;0;0;0;0;0;0; ;b;28/07/2013;16/08/2016; ; ; ; ; ; ; ; ;a; ; ; ;3;0;230;0;44;0;0;0;16;0;293;0;176400;2964883;652274;542417;500340;159012;0;74075;406528;5475929;0;0;0;0;0;0;0;0;0;0;0;0;0;69844; ;69844; ;1;Barranquilla;9;Cartagena;99;5
80207;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;17;0;316;0;0;0;14;0;347;0;56862;216084;49486;4936471;623728;191131;0;97556;754687;6926005;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;1;Barranquilla;22;San Andrés;99;5
9815993;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;174;0;164;0;0;0;15;0;353;0;0;2712244;1357010;2190101;533098;260298;0;115980;228050;7396781;0;0;0;0;0;0;0;0;0;0;0;0;0;2755274; ;255274; ;1;Barranquilla;16;Santa Marta;99;5
9815995;2015;0;1700;0;0;0;0;0;1700; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;96;3;105;0;0;0;13;0;214;3;148359;1879443;603778;1581316;377251;131599;0;75900;705535;5503181;0;0;24277;6250;0;3898;2265;0;0;12200;48890;0;0;162735; ;0; ;1;Barranquilla;22;San Andrés;99;5
296914001;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;80;0;548;0;0;0;11;0;639;0;0;884317;205304;7463911;884429;268920;0;83688;81682;9872251;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;606643; ;1;Barranquilla;9;Cartagena;99;5
296914050;2015;40800;4730;0;0;0;0;0;45530; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;136;3;122;0;0;0;15;0;273;3;0;3102650;1418500;1580300;590137;189094;0;78322;405662;7364665;0;0;37200;12500;0;696;3348;0;0;0;53744;0;0;243631; ;0;0;1;Barranquilla;22;San Andrés;99;5
297826809;2015;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;261;0;0;0;128;0;12;0;401;0;600659;6001330;2099603;0;777003;362356;114403;88173;2071808;12115335;1394462;0;0;0;0;0;0;0;0;0;0;0;0;897335; ;897335; ;1;Barranquilla;9;Cartagena;99;5
