Nro_Orden_Establecimiento;Periodo;C4RGC2;C4RGC4;C4RGC5;MANTRSCON;C4RGC6;CVPROGRSCONV;CVPROGRESPEL;TOTARSOL;C4RGACL;C4RGA1aRO;C4RGA1cRO;RSORGRECICLA;C4RGA1bRO;C4RGA1dRO;RSORGVENTA;C4RGA1eRO;C4RGA2aPC;C4RGA2cPC;RSPAPELRECICLA;C4RGA2bPC;C4RGA2dPC;RSPAPELVENTA;C4RGA2ePC;C4RGA3aP;C4RGA3cP;RSPLASTRECICLA;C4RGA3bP;C4RGA3dP;RSPLASTVENTA;C4RGA3eP;C4RGA4aV;C4RGA4cV;RSVIDRIORECICLA;C4RGA4bV;C4RGA4dV;RSVIDRIOVENTA;C4RGA4eV;C4RGA5aMT;C4RGA5cMT;RSMETALRECICLA;C4RGA5bMT;C4RGA5dMT;RSMETALVENTA;C4RGA5eMT;C4RGA6aT;C4RGA6cT;RSTEXTILRECICLA;C4RGA6bT;C4RGA6dT;RSTEXTILVENTA;C4RGA6eT;C4RGA7aNMT;C4RGA7cNMT;RSNOMETALRECICLA;C4RGA7bNMT;C4RGA7dNMT;RSNOMETALVENTA;C4RGA7eNMT;RSMIXQ;RSMIXREUQ;RSMIXRECICLAQ;RSMIXDONAQ;RSMIXENTREGQ;RSMIXVENTAQ;RSMIXVENTAI;C4RGA8a;C4RGA8c;RSRECICLAT;C4RGA8b;C4RGA8d;RSVENTAT;C4RGA8e;C4RGA9VCRR;C4RGA10e;C4RGA10a;C4RGA10b;C4RGA10c;C4RGA10d;C4RGB1a;C4RGB1c;C4RGB1d;C4RGB1e;C4RGB1f;C4RGB3a;C4RGB3c;C4RGB3d;C4RGB3e;C4RGB3f;C4RGB4a;C4RGB4c;C4RGB4d;C4RGB4e;C4RGB4f;C4RGB5a;C4RGB5c;C4RGB5d;C4RGB5e;C4RGB5f;C4RGB6a;C4RGB6c;C4RGB6d;C4RGB6e;C4RGB6f;C4RGB7a;C4RGB7c;C4RGB7d;C4RGB7e;C4RGB7f;C4RGB8a;C4RGB8c;C4RGB8d;C4RGB8e;C4RGB8f;C4RGB9a;C4RGB9c;C4RGB9d;C4RGB9e;C4RGB9f;C4RGB10a;C4RGB10c;C4RGB10d;C4RGB10e;C4RGB10f;C4RGB11a;C4RGB11c;C4RGB11d;C4RGB11e;C4RGB11f;Otro_Respel_01;C4RGB12a;C4RGB12c;C4RGB12d;C4RGB12e;C4RGB12f;Otro_Respel_02;V13a;V13c;V13d;V13e;V13f;Otro_Respel_03;V14a;V14c;V14d;V14e;V14f;C4RGB13Ta;TOTALMA;TOTALAPROVE;TOTALTRAT;TOTALINCI;C4RGB2TOT;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
297822767;2015;0;0;0;0;2936;0;0;2936;SI;1010;0;0;0;1010;0;0;1903;0;0;1903;0;0;0;618;0;0;618;0;0;0;377;0;0;377;0;0;0;537;0;0;537;0;0;0;600;0;0;600;0;0;0;0;0;0;0;0;0;0;1248;0;0;0;1248;0;0;6293;0;0;4035;2258;0;0;3508;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297822929;2015;380;0;0;1200;822;0;0;2402;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22564;0;0;0;22564;0;0;22564;0;0;0;22564;0;0;4729;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297827899;2015;3060;0;0;3990;1650;0;0;8700;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10850;0;0;0;10850;0;0;10850;0;0;0;10850;0;0;4186;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;91;Leticia;99;5
297819453;2015;0;0;0;0;1000;0;0;1000;SI;2969;0;0;0;2969;0;0;175;60;0;0;115;0;0;350;0;0;0;350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;0;110;0;0;0;0;0;0;0;0;0;0;2548;0;0;0;2548;0;0;6152;60;0;110;5982;0;0;2138;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
441850;2015;500;0;0;0;5051;0;0;5551;SI;140;0;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32860;0;0;0;32860;0;0;33000;0;0;140;32860;0;0;5821;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297718671;2015;1890;0;0;0;1155;0;0;3045;SI;20117;0;0;0;20117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3645;0;0;1645;2000;0;0;23762;0;0;1645;22117;0;0;10692;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297821291;2015;0;0;0;0;13500;0;0;13500;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24035;0;0;0;24035;0;0;24035;0;0;0;24035;0;0;4441;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297717025;2015;0;0;2300;960;4869;0;0;8129;SI;4805;0;0;0;4805;0;0;39;0;39;0;0;0;0;0;0;0;0;0;0;0;15;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4859;0;54;0;4805;0;0;3780;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297821128;2015;0;0;0;2500;2692;0;0;5192;SI;3890;0;0;0;3890;0;0;1378;0;0;1378;0;0;0;784;0;0;700;84;0;0;3984;0;0;3984;0;0;0;127;0;0;0;127;0;0;140;70;0;70;0;0;0;1378;0;0;0;1378;0;0;6800;0;0;0;6800;0;0;18481;70;0;6132;12279;0;0;3204;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297718298;2015;0;0;0;317;562;0;0;879;SI;3650;0;0;0;3650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;730;0;0;0;730;0;0;4380;0;0;0;4380;0;0;0;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297826003;2015;1781;0;0;0;987;0;0;2768;SI;0;0;0;0;0;0;0;456;0;0;456;0;0;0;262;0;0;262;0;0;0;202;0;0;202;0;0;0;55;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2070;0;0;0;2070;0;0;3045;0;0;975;2070;0;0;1059;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297827332;2015;0;0;0;0;969;0;0;969;SI;14849;0;0;0;14849;0;0;1018;0;0;1018;0;0;0;406;0;0;406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7202;0;0;7202;0;0;0;0;0;0;0;0;0;0;23475;0;0;8626;14849;0;0;10563;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
446751;2015;0;0;0;1727;320;0;0;2047;SI;1960;0;0;0;1960;0;0;196;0;0;0;196;0;0;588;0;0;0;588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2744;0;0;0;2744;0;0;106;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;91;Leticia;99;5
299304550;2015;0;0;0;0;706;0;0;706;SI;7200;0;0;0;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11760;0;0;0;11760;0;0;18960;0;0;0;18960;0;0;1417;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297827324;2015;0;332;0;0;12737;0;0;13069;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152000;0;0;0;152000;0;0;152000;0;0;0;152000;0;0;523;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
299304637;2015;0;0;0;0;0;0;0;0;SI;25767;0;0;0;25767;0;0;3495;699;0;0;2796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;1000;0;0;13600;0;0;0;13600;0;0;43862;699;0;0;43163;0;0;12281;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
10211393;2015;0;0;0;0;2150;0;0;2150;SI;0;0;0;0;0;0;0;2052;0;0;2052;0;0;0;266;0;0;266;0;0;0;634;0;0;634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6232;0;0;0;6232;0;0;9184;0;0;2952;6232;0;0;57; ; ; ; ;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
300037392;2015;0;0;0;0;15626;0;0;15626;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82553;0;0;0;82553;0;0;82553;0;0;0;82553;0;0;2383;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;4;Cali;4;Cali;99;5
299303375;2015;0;0;0;0;2046;0;0;2046;SI;0;0;0;0;0;0;0;2000;0;0;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12876;0;0;0;12876;0;0;14876;0;0;2000;12876;0;0;2723;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
299320035;2015;120;120;0;5000;544;0;0;5784;SI;300;0;0;0;300;0;0;400;200;0;0;200;0;0;720;0;0;320;400;0;0;422;0;0;422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1842;200;0;742;900;0;0;1547;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
10213095;2015;0;14500;1800;0;9536;256;1850;27942;SI;58200;0;0;0;58200;0;0;2626;0;0;0;0;2626;393900;848;0;0;0;0;848;67840;7785;0;0;0;0;7785;389250;105;0;0;0;0;105;15750;175;0;0;175;0;0;0;100;100;0;0;0;0;0;12000;0;0;0;12000;0;0;81839;100;0;175;70200;11364;866740;5630;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
10213096;2015;0;0;0;0;500;0;0;500;SI;18500;0;18500;0;0;0;0;1920;0;0;1920;0;0;0;1035;0;0;1035;0;0;0;275;0;0;275;0;0;0;250;0;0;250;0;0;0;60;20;0;0;40;0;0;190;0;0;0;190;0;0;6200;0;0;0;6200;0;0;28430;20;18500;3480;6430;0;0;2752; ; ; ; ;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
10213097;2015;0;0;1100;0;3670;0;0;4770;SI;15500;0;0;0;15500;0;0;408;0;0;408;0;0;0;0;0;0;0;0;0;0;606;0;0;606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16514;0;0;1014;15500;0;0;5830;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
10213101;2015;0;0;0;0;577;0;0;577;SI;0;0;0;0;0;0;0;172;86;86;0;0;0;0;210;0;70;70;70;0;0;80;0;30;0;50;0;0;0;0;0;0;0;0;0;132;0;0;0;0;132;660;0;0;0;0;0;0;0;9120;0;0;0;9120;0;0;9714;86;186;70;9240;132;660;3497;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
10213102;2015;0;0;0;0;0;0;0;0;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1971;0;0;0;1971;0;0;1971;0;0;0;1971;0;0;690;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
10213098;2015;938;910;3270;845;2427;0;0;8390;SI;4800;0;1500;0;3300;0;0;324;290;0;0;34;0;0;20;0;0;0;20;0;0;1440;0;0;1220;220;0;0;144;0;0;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6728;290;1500;1364;3574;0;0;0;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297820720;2015;2150;0;0;0;3452;0;0;5602;SI;3650;0;0;3650;0;0;0;1804;0;0;1804;0;0;0;1804;0;0;1804;0;0;0;1804;0;0;1804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1485;0;0;0;1485;0;0;10547;0;0;9062;1485;0;0;521;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
460017;2015;592;0;3692;0;1724;98;0;6106;SI;5400;0;0;5400;0;0;0;793;268;0;0;0;525;10;240;0;15;25;200;0;0;1388;0;311;0;1077;0;0;13;0;5;0;0;8;10;216;48;0;72;96;0;0;32;0;0;0;32;0;0;0;0;0;0;0;0;0;8082;316;331;5497;1405;533;20;3325;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297566684;2015;0;0;0;0;247;480;480;1207;SI;1095;0;0;0;1095;0;0;396;0;0;396;0;0;0;138;0;0;138;0;0;0;157;0;0;157;0;0;0;20;0;0;20;0;0;0;35;0;0;35;0;0;0;0;0;0;0;0;0;0;1460;0;0;0;1460;0;0;3301;0;0;746;2555;0;0;1277;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297837484;2015;0;0;0;0;0;0;0;0;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
298405690;2015;200;0;350;75;1200;0;0;1825;SI;978;0;0;0;978;0;0;386;0;0;386;0;0;0;171;0;0;171;0;0;0;357;0;0;357;0;0;0;0;0;0;0;0;0;0;58;0;0;58;0;0;0;5000;0;0;0;5000;0;0;4100;0;0;0;4100;0;0;11050;0;0;972;10078;0;0;450;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
299303362;2015;500;100;0;200;500;0;0;1300;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2720;0;0;0;2720;0;0;2720;0;0;0;2720;0;0;448;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
10213315;2015;0;0;0;0;22;0;0;22;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;80;0;0;80;0;0;0;80;0;0;0;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
10213316;2015;0;0;0;0;1212;0;0;1212;SI;4680;0;0;0;4680;0;0;332;0;0;0;0;332;50;14;0;0;0;0;14;1;598;0;0;0;0;598;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5150;0;0;0;5150;0;0;10774;0;0;0;9830;944;81;968;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
296886227;2015;0;0;0;0;3321;0;0;3321;SI;1500;0;0;0;0;1500;90;900;0;0;900;0;0;0;800;0;0;800;0;0;0;500;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3942;0;0;0;3942;0;0;7642;0;0;2200;3942;1500;90;3979;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
3621102;2015;90;45;0;100;720;0;0;955;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;456;0;0;0;456;0;0;456;0;0;0;456;0;0;597;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;18;Villavicencio;99;5
10213440;2015;800;2000;1000;2000;800;3000;0;9600;SI;4000;960;0;480;2560;0;0;96;0;48;48;0;0;0;240;0;120;120;0;0;0;180;0;90;90;0;0;0;60;0;30;30;0;0;0;30;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4606;960;288;768;2590;0;0;828;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
