Nro_Orden_Establecimiento;Periodo;C4RGC2;C4RGC4;C4RGC5;MANTRSCON;C4RGC6;CVPROGRSCONV;CVPROGRESPEL;C4RGA1aRO;C4RGA1cRO;RSORGRECICLA;C4RGA1bRO;C4RGA1dRO;RSORGVENTA;C4RGA1eRO;C4RGA2aPC;C4RGA2cPC;RSPAPELRECICLA;C4RGA2bPC;C4RGA2dPC;RSPAPELVENTA;C4RGA2ePC;C4RGA3aP;C4RGA3cP;RSPLASTRECICLA;C4RGA3bP;C4RGA3dP;RSPLASTVENTA;C4RGA3eP;C4RGA4aV;C4RGA4cV;RSVIDRIORECICLA;C4RGA4bV;C4RGA4dV;RSVIDRIOVENTA;C4RGA4eV;C4RGA5aMT;C4RGA5cMT;RSMETALRECICLA;C4RGA5bMT;C4RGA5dMT;RSMETALVENTA;C4RGA5eMT;C4RGA6aT;C4RGA6cT;RSTEXTILRECICLA;C4RGA6bT;C4RGA6dT;RSTEXTILVENTA;C4RGA6eT;C4RGA7aNMT;C4RGA7cNMT;RSNOMETALRECICLA;C4RGA7bNMT;C4RGA7dNMT;RSNOMETALVENTA;C4RGA7eNMT;RSMIXQ;RSMIXREUQ;RSMIXRECICLAQ;RSMIXDONAQ;RSMIXENTREGQ;RSMIXVENTAQ;RSMIXVENTAI;C4RGA8a;C4RGA8c;RSRECICLAT;C4RGA8b;C4RGA8d;RSVENTAT;C4RGA8e;C4RGA9VCRR;C4RGA10e;C4RGA10a;C4RGA10b;C4RGA10c;C4RGA10d;C4RGB1a;C4RGB1c;C4RGB1d;C4RGB1e;C4RGB1f;C4RGB3a;C4RGB3c;C4RGB3d;C4RGB3e;C4RGB3f;C4RGB4a;C4RGB4c;C4RGB4d;C4RGB4e;C4RGB4f;C4RGB5a;C4RGB5c;C4RGB5d;C4RGB5e;C4RGB5f;C4RGB6a;C4RGB6c;C4RGB6d;C4RGB6e;C4RGB6f;C4RGB7a;C4RGB7c;C4RGB7d;C4RGB7e;C4RGB7f;C4RGB8a;C4RGB8c;C4RGB8d;C4RGB8e;C4RGB8f;C4RGB9a;C4RGB9c;C4RGB9d;C4RGB9e;C4RGB9f;C4RGB10a;C4RGB10c;C4RGB10d;C4RGB10e;C4RGB10f;C4RGB11a;C4RGB11c;C4RGB11d;C4RGB11e;C4RGB11f;C4RGB12a;C4RGB12c;C4RGB12d;C4RGB12e;C4RGB12f;C4RGB13Ta;TOTALMA;TOTALAPROVE;TOTALTRAT;TOTALINCI;C4RGB2TOT;Sede;Subsede;NOVEDAD;ESTADO
297826917;2012;200;0;0;1000;10078;0;0;109000;0;0;0;109000;0;0;120000;0;0;0;120000;0;0;136000;0;0;0;136000;0;0;300000;0;0;0;300000;0;0;300200;0;0;0;300200;0;0;108500;0;0;0;108500;0;0;98600;0;0;0;98600;0;0;15700;0;0;0;15700;0;0;1188000;0;0;0;1188000;0;0;7024;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
297826729;2012;1500;0;0;0;144;0;0;0;0;0;0;0;0;0;2640;0;0;0;0;2640;317;840;0;0;0;0;840;336;3360;0;0;0;0;3360;202;174;0;0;0;0;174;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;7064;0;0;0;50;7014;907;2424;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
452270;2012;0;0;0;0;1250;0;0;6;0;0;6;0;0;0;9;0;0;4;5;0;0;5;0;0;0;5;0;0;8;0;0;0;8;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;36;0;0;15;21;0;0;931;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
297826888;2012;0;0;0;0;1800;0;0;0;0;0;0;0;0;0;900;0;450;0;0;450;121;1100;0;550;0;0;550;87;1290;0;900;0;0;390;90;5100;0;2550;0;0;2550;1192;0;0;0;0;0;0;0;368;0;0;0;368;0;0;0;0;0;0;0;0;0;8758;0;4450;0;368;3940;1490;17489;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
297826958;2012;375;0;0;0;4750;0;0;3900;0;0;3900;0;0;0;1100;0;0;1100;0;0;0;4800;0;0;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5200;0;0;0;5200;0;0;15000;0;0;9800;5200;0;0;1566;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
452268;2012;0;0;380;0;11070;0;0;6138;0;0;0;6138;0;0;147;0;0;0;0;147;100;589;0;0;0;0;589;64;295;0;0;0;0;295;193;442;0;0;0;0;442;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61815;0;0;0;61815;0;0;69426;0;0;0;67953;1473;442;360;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
452269;2012;0;2820;0;0;7346;2820;857;36150;0;1160;0;34990;0;0;118;0;0;0;0;118;80;1735;0;0;0;0;1735;580;752;0;0;0;0;752;100;439;0;0;0;0;439;120;0;0;0;0;0;0;0;70;0;0;0;70;0;0;3724;0;0;0;3724;0;0;42988;0;1160;0;38784;3044;880;2820;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
455214;2012;1000;0;0;0;982;0;0;0;0;0;0;0;0;0;300;100;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;200;150;0;250;0;0;200;100;50;0;50;0;0;0;0;0;0;0;0;0;1100;400;300;0;400;0;0;700;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
297826915;2012;300;0;0;0;1176;0;0;0;0;0;0;0;0;0;705;0;0;705;0;0;0;0;0;0;0;0;0;0;293;0;0;293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;0;600;0;0;1598;0;0;998;600;0;0;2080;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
297826605;2012;250;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1412;0;0;0;1412;0;0;1412;0;0;0;1412;0;0;960;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
420510;2012;0;0;0;0;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8652;0;0;0;8652;0;0;8652;0;0;0;8652;0;0;2408; ; ; ; ;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
297823964;2012;0;0;0;0;1928;0;0;18000;0;0;0;18000;0;0;18000;0;0;18000;0;0;0;6480;0;0;0;6480;0;0;100;0;0;0;100;0;0;100;50;0;0;50;0;0;100;100;0;0;0;0;0;2000;0;0;2000;0;0;0;0;0;0;0;0;0;0;44780;150;0;20000;24630;0;0;525;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
297822876;2012;0;1360;0;0;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12000;0;0;0;12000;0;0;12000;0;0;0;12000;0;0;778;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
297824118;2012;1500;0;5000;0;3700;0;0;400;0;0;400;0;0;0;300;0;0;0;300;0;0;50;0;0;50;0;0;0;25;0;0;25;0;0;0;25;0;0;0;25;0;0;50;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;850;0;0;525;325;0;0;500;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
297827338;2012;250;0;150;50;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15000;0;0;0;15000;0;0;15000;0;0;0;15000;0;0;3502;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
452141;2012;0;0;0;0;4032;0;0;0;0;0;0;0;0;0;4000;0;0;0;2800;1200;948;654;0;0;0;654;0;0;9000;0;0;0;8000;1000;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13654;0;0;0;11454;2200;1135;391;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
444253;2012;2500;0;0;0;3550;0;0;1200;0;0;0;1200;0;0;5600;0;0;0;0;5600;550;5600;0;0;0;0;5600;150;800;0;0;0;0;800;400;220;0;0;0;0;220;50;0;0;0;0;0;0;0;50;0;0;0;0;50;78;7850;0;0;0;7850;0;0;21320;0;0;0;9050;12270;1228;4400;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
452143;2012;0;0;2500;1300;180;0;0;25490;0;0;0;25490;0;0;485;0;0;0;485;0;0;190;0;0;0;190;0;0;12;0;0;0;12;0;0;19;0;0;0;19;0;0;34;0;0;0;34;0;0;56;0;0;0;56;0;0;0;0;0;0;0;0;0;26286;0;0;0;26286;0;0;2000;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
297820053;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;10;0;0;10;0;0;0;10;0;0;10;0;0;0;10;0;0;0;0;0;0;0;0;0;20;0;0;0;20;0;0;0;0;0;0;0;0;0;2500;0;0;0;2500;0;0;2550;0;0;0;2550;0;0;144;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Bucaramanga;Bucaramanga;99;5
297838190;2012;0;0;0;0;0;0;0;800;0;0;800;0;0;0;150;0;0;150;0;0;0;350;0;0;350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;520;0;0;0;520;0;0;1820;0;0;1300;520;0;0;437;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Cali;Cali;99;5
455239;2012;0;0;0;0;2757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69627;0;0;0;69627;0;0;69627;0;0;0;69627;0;0;6570;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Cali;Cali;99;5
