Nro_Orden_Establecimiento;Periodo;C6GAA2ab;C6GAA1e;C6GAA2d;C6GAA2f;C6GAA2g;C6GAA2h;C6GAA2i;C6GAAB1a;C6GAAB1b;C6GAAB1c;C6GAAB1d;C6GAAB2a;C6GAAB2b;C6GAAB2c;C6GAAB2d;C6GAAB3a;C6GAAB3b;C6GAAB3c;C6GAAB3d;C6GAAB4a;C6GAAB4b;C6GAAB4c;C6GAAB4d;POTPSFR;C6AAC1d;POTPERM;C6AAC2d;POTTCDE;C6AAC3d;POTTCAG;C6AAC4d;POTPAU;C6AAC5d;POTTOT;C6AAC6dT;GPPSI;GPPER;GPPPSP;GPPPST;GPPCPO;GPPANO;GPPAVO;GPPGPA;GPPGPN;GPPTPOT;GPPPTA;C6AAC1bRPA;C6AAC2bRPA;C6AAC3bRPA;C6AAC4bRPA;C6AAC5bRPA;C6AAC6bRPA;C6AAC7bRPA;C6AAC8bRPA;C6AAC9bRPA;C6AAC10bTRPA;C6AAC11bRPA;C6AA12bPSAAA;Sede;Subsede;NOVEDAD;ESTADO
297822942;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;4;0;0;0;0;0;0;0;4;0;0;27202;6514;0;5718;2448;0;0;0;41882;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Yopal;99;5
451546;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;2;0;1;0;0;0;0;0;5;0;0;13608;3040;10800;4911;1965;0;0;0;34324;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Yopal;99;5
451479;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;6;0;0;0;0;0;0;0;9;0;0;43200;9431;0;9560;3888;0;0;0;66079;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Yopal;99;5
297821431;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;4;0;0;0;0;0;0;0;6;0;0;34200;10200;0;9200;3600;0;0;0;57200;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Yopal;99;5
451823;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Yopal;99;5
297818782;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Yopal;99;5
297821835;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;2;0;0;0;0;0;0;0;3;0;0;20215;4870;0;4482;1837;0;0;0;31404;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Yopal;99;5
297822565;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;1;0;0;0;0;0;0;0;2;0;0;7920;1759;0;1755;712;0;0;0;12146;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Yopal;99;5
297826938;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Yopal;99;5
297819575;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Yopal;99;5
297820273;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Yopal;99;5
297825550;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Yopal;99;5
299303279;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Yopal;99;5
297837540;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Yopal;99;5
297823050;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;9;0;0;0;0;0;0;0;10;0;0;67944;14360;0;14570;6614;0;0;0;103488;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Yopal;99;5
297823808;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;4;0;0;0;0;0;0;0;7;0;0;27216;6141;0;6256;2256;0;0;3119;44988;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Yopal;99;5
297822607;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;8;0;0;0;0;0;0;0;8;0;0;67189;15694;0;18001;6047;0;0;5243;112174;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Yopal;99;5
445605;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Yopal;99;5
297834039;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;3;0;0;0;0;0;0;0;4;0;0;28080;6458;0;6214;2566;0;0;0;43318;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
451473;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;4;0;0;0;0;0;5;0;0;0;0;39368;6678;2732;0;0;0;48778;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297822619;2012;0;0;0;600;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;7;0;0;0;0;0;9;0;0;0;0;71400;11200;4000;0;0;0;86600;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
111989;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;5;0;0;0;0;0;0;0;8;0;0;35000;10500;0;8160;3060;0;0;250;56970;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
442454;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
446361;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
445797;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;3;0;0;0;0;0;0;0;4;0;0;20412;4108;0;4555;1837;0;0;0;30912;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
442347;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;1;0;0;0;0;0;3;0;0;0;0;10200;1530;650;0;0;0;12380;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297821837;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;15996;2354;1008;0;0;0;19358;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
451828;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;19;0;0;0;0;0;0;0;19;0;0;135176;29508;0;29788;12168;0;0;0;206640;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297820211;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297824064;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;5;0;0;0;0;0;0;0;5;0;0;40802;8908;0;10900;3672;0;0;0;64282;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Tunja;99;5
297824422;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
172844;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297820051;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;3;0;2;0;0;0;0;0;6;0;0;20434;4461;19445;5450;3589;0;0;0;53379;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
446231;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
445004;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297821149;2012;0;110;310;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297824008;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;4;0;0;0;0;0;0;0;4;0;0;28890;6396;0;5796;2703;0;0;3196;46981;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
444134;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;12;0;9;0;0;0;0;0;21;0;0;125960;26848;122824;36758;21808;0;0;1419;335617;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
297827233;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;6;0;0;0;0;0;0;0;7;0;0;44640;9821;0;8320;4480;0;0;4824;72085;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Villavicencio;99;5
299303288;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;8;0;28;0;0;0;2;0;38;0;0;75360;39874;338182;63097;27355;0;7198;0;551066;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Riohacha;99;5
444209;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;14;0;0;0;0;0;0;0;16;0;0;191259;41752;0;40165;17213;0;0;9620;300009;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Riohacha;99;5
9815982;2012;0;0;0;0;0;0;0;a; ; ; ;a; ; ; ;a; ; ; ;a; ; ; ;0;0;122;0;0;0;17;0;4;0;143;0;29260;1827900;401753;0;476178;131222;0;23796;0;2890109;275350;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
296913989;2012;0;0;0;0;0;0;0;a; ; ; ;a; ; ; ;a; ; ; ;a; ; ; ;0;0;138;0;0;0;16;0;8;0;162;0;110613;1877453;426881;0;448232;181129;0;40800;0;3085108;315220;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
296913990;2012;0;0;0;0;0;0;0;a; ; ; ;a; ; ; ;a; ; ; ;a; ; ; ;0;0;21;0;0;0;3;0;1;0;25;0;2640;326926;70674;0;66630;28148;0;6660;0;501678;55667;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
297718663;2012;0;0;0;0;0;0;0;a; ; ; ;a; ; ; ;a; ; ; ;a; ; ; ;0;0;6;0;0;0;13;0;0;0;19;0;2640;96273;21131;0;20543;8291;0;0;0;148878;195817;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
297730498;2012;0;0;0;0;0;0;0;a; ; ; ;a; ; ; ;a; ; ; ;a; ; ; ;0;0;14;0;0;0;0;0;1;0;15;0;2640;174400;39021;0;38828;15323;0;6800;0;277012;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
297826665;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;48;0;0;0;6;0;3;0;57;0;0;467290;96313;0;104606;41774;0;10800;0;720783;71570;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
74973;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;63;0;0;0;0;0;0;0;63;0;0;428652;85900;0;68948;32000;0;0;0;615500;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
457976;2012;0;0;0;0;0;0;0; ;b;27/06/2006;26/06/2012; ; ; ; ; ; ; ; ; ; ; ; ;0;0;5;0;3;0;22;0;1;0;31;0;0;134243;60729;87170;50325;20059;0;5500;0;358026;344993;0;0;0;0;0;0;0;0;0;0;0;0;Medellín;Monteria;99;5
296914091;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;63;0;0;0;0;0;0;0;63;0;0;428652;87900;0;69900;35900;0;0;0;622352;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
297730513;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;63;0;0;0;0;0;0;0;63;0;0;428900;85900;0;68948;32000;0;0;0;615748;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
297730514;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;63;0;0;0;0;0;0;0;63;0;0;428900;85900;0;68948;32000;0;0;0;615748;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
297730681;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;63;0;0;0;0;0;0;0;63;0;0;428900;85900;0;68948;32000;0;0;0;615748;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
452535;2012;0;0;0;1640;0;0;0; ; ; ; ; ; ; ; ; ;b;08/08/2011;07/08/2014; ; ; ; ;0;0;74;0;85;0;44;0;8;0;211;0;44000;970700;274907;1462234;471522;192859;0;32777;158574;3607573;531638;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
297826875;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;76;0;0;0;0;0;3;0;81;0;0;720842;378151;0;115600;61403;0;19752;0;1295748;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
455784;2012;0;960;0;3516;0;960;CORALINA; ; ; ; ; ; ; ; ; ;b;07/08/2011;07/08/2014; ; ; ; ;0;0;67;1;0;0;32;18;3;0;102;19;165338;858438;247485;0;218507;91161;0;13477;97205;1691611;534100;0;13006;3693;0;3261;1360;0;0;0;21320;0;300240;Barranquilla;San Andrés;99;5
296914053;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;66;0;0;0;0;0;4;0;71;0;0;512324;102620;0;105025;46109;0;19640;53697;839415;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
297826666;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;54;0;0;0;15;0;4;0;73;0;242200;638283;190233;0;171866;70953;0;14333;112560;1440428;176377;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
297826646;2012;0;0;0;1500;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;33;0;0;0;1;0;1;0;35;0;0;438075;104845;0;96596;38307;0;4239;23032;705094;34986;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
297826948;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;9;0;2;0;32;0;0;0;44;0;0;109369;26595;19600;24469;10387;0;0;0;190420;312900;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
297826737;2012;0;2350;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;86;0;0;0;0;0;3;0;89;0;0;742124;235824;0;128245;66791;0;20401;72410;1265795;0;0;0;0;0;0;0;0;0;0;0;14250;0;Barranquilla;San Andrés;99;5
299303281;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;50;0;0;0;0;0;3;0;56;0;0;615604;321366;0;184241;66972;0;19998;0;1208181;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
452123;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;40;0;336;4;0;0;12;0;388;4;108000;718925;172714;3574716;836888;360111;0;64527;769455;6605336;0;0;0;0;40621;8124;3127;0;0;8702;60574;0;0;Barranquilla;San Andrés;99;5
452124;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;3;0;75;0;0;0;4;0;82;0;0;93840;24600;829296;176039;73926;0;16338;187828;1401867;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
452125;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;5;0;67;0;0;0;1;0;73;0;0;148674;31672;667360;99168;64483;0;4250;330;1015937;0;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Leticia;99;5
296913996;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;4;0;42;0;0;0;3;0;49;0;0;84492;23040;465132;107784;44758;0;10234;116398;851838;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
299303289;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;27;0;8;0;1;0;37;0;0;0;0;1919880;403100;94100;0;4118;13992;2435190;147168;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
441678;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;2;1;1;0;0;0;0;0;0;0;3;1;6000;7200;1500;0;2100;800;0;0;0;17600;0;6000;0;0;0;800;400;0;0;0;7200;0;0;Barranquilla;San Andrés;99;5
297819308;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;4;0;0;0;0;0;0;0;4;0;0;40032;12000;0;10010;4200;0;0;0;66242;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
9816028;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
9809870;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;5;0;2;0;0;0;0;0;7;0;0;44328;9200;43200;12540;6450;0;0;0;115718;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
441826;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;74;0;0;0;0;0;2;0;76;0;0;714120;375250;0;115250;59870;0;13168;0;1277658;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
297818939;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;9;0;0;0;0;0;0;0;10;0;0;71628;14922;0;15309;6446;0;0;0;108305;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
297819945;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;8;0;0;0;0;0;0;0;10;0;56592;67200;22688;0;22636;8016;0;0;560;177692;0;0;0;0;0;0;0;0;0;0;0;260;0;Barranquilla;San Andrés;99;5
74974;2012;400;600;300;800;500;1500;POLICÍA NACIONAL; ; ; ; ; ; ; ; ; ;b;20/08/2012;20/08/2014; ;b;20/08/2011;20/08/2014;2;2;2;2;0;0;0;0;0;0;4;4;0;23903;5520;0;6294;2151;0;0;0;37868;0;0;17900;4300;0;5100;1700;0;0;0;29000;0;0;Barranquilla;San Andrés;99;5
110501;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;1;0;0;0;0;0;0;0;3;0;0;16000;8000;0;4800;1540;0;0;0;30340;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
297822317;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;58795;58795;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
444120;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;3;0;0;0;0;0;0;0;4;0;0;39746;8145;0;7548;3577;0;0;2473;61489;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
287782;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;13;0;0;0;0;0;0;0;13;0;0;91102;18726;0;18334;7623;0;0;0;135785;0;0;0;0;0;0;0;0;0;0;0;3550;0;Barranquilla;San Andrés;99;5
297821876;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;3;0;0;0;0;0;0;0;4;0;0;41256;9489;0;11340;3708;0;0;4068;69861;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
448118;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;4;0;0;0;0;0;0;0;7;0;0;41352;8897;0;8477;3721;0;0;3254;65701;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
441851;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;0;0;0;0;0;0;0;2;0;0;13608;2969;0;2859;1224;0;0;0;20660;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;San Andrés;99;5
297818425;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;19;0;0;0;0;0;0;0;19;0;0;129208;28206;0;21319;11629;0;0;15457;205819;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Sincelejo;99;5
444146;2012;0;0;0;0;0;0;0; ;b;11/11/2011;11/11/2014; ; ; ; ; ; ; ; ; ; ; ; ;0;0;25;0;2;0;0;0;2;0;29;0;0;321599;75132;42653;78715;31114;0;10200;2133;561546;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Sincelejo;99;5
297838035;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;33;0;0;0;12;0;2;0;47;0;0;369885;83412;0;79028;32130;0;11779;30405;606639;229129;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Valledupar;99;5
297718293;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;14;0;31;0;0;0;2;0;47;0;0;102811;26841;347758;89444;35025;0;9353;36931;648163;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Valledupar;99;5
297718291;2012;0;0;0;0;0;0;0; ;b;30/04/2008;29/04/2011; ; ; ; ; ; ; ; ; ; ; ; ;0;0;30;0;0;0;0;0;2;0;32;0;88404;298187;92934;0;75752;32114;0;10944;69112;667447;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Valledupar;99;5
297718319;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;72;0;15;0;0;0;4;0;91;0;0;845896;206877;224236;195272;74602;0;19200;120403;1686486;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Valledupar;99;5
451467;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ;b;03/07/2013;06/06/2015; ; ; ; ;0;0;2;0;47;0;6;0;2;0;57;0;0;63787;14879;801308;162554;66780;0;9875;28329;1147512;63204;0;0;0;0;0;0;0;0;0;0;0;0;Bogotá;Bogotá;99;5
297839487;2012;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;35;0;38;0;0;0;1;0;76;0;0;304500;151200;440508;129194;54081;0;6000;15251;1100734;0;0;0;0;0;0;0;0;0;0;0;0;0;Barranquilla;Cartagena;99;5
