Nro_Orden_Establecimiento;Periodo;C4RGC2;C4RGC4;C4RGC5;MANTRSCON;C4RGC6;CVPROGRSCONV;CVPROGRESPEL;TOTARSOL;C4RGACL;C4RGA1aRO;C4RGA1cRO;RSORGRECICLA;C4RGA1bRO;C4RGA1dRO;RSORGVENTA;C4RGA1eRO;C4RGA2aPC;C4RGA2cPC;RSPAPELRECICLA;C4RGA2bPC;C4RGA2dPC;RSPAPELVENTA;C4RGA2ePC;C4RGA3aP;C4RGA3cP;RSPLASTRECICLA;C4RGA3bP;C4RGA3dP;RSPLASTVENTA;C4RGA3eP;C4RGA4aV;C4RGA4cV;RSVIDRIORECICLA;C4RGA4bV;C4RGA4dV;RSVIDRIOVENTA;C4RGA4eV;C4RGA5aMT;C4RGA5cMT;RSMETALRECICLA;C4RGA5bMT;C4RGA5dMT;RSMETALVENTA;C4RGA5eMT;C4RGA6aT;C4RGA6cT;RSTEXTILRECICLA;C4RGA6bT;C4RGA6dT;RSTEXTILVENTA;C4RGA6eT;C4RGA7aNMT;C4RGA7cNMT;RSNOMETALRECICLA;C4RGA7bNMT;C4RGA7dNMT;RSNOMETALVENTA;C4RGA7eNMT;RSMIXQ;RSMIXREUQ;RSMIXRECICLAQ;RSMIXDONAQ;RSMIXENTREGQ;RSMIXVENTAQ;RSMIXVENTAI;C4RGA8a;C4RGA8c;RSRECICLAT;C4RGA8b;C4RGA8d;RSVENTAT;C4RGA8e;C4RGA9VCRR;C4RGA10e;C4RGA10a;C4RGA10b;C4RGA10c;C4RGA10d;C4RGB1a;C4RGB1c;C4RGB1d;C4RGB1e;C4RGB1f;C4RGB3a;C4RGB3c;C4RGB3d;C4RGB3e;C4RGB3f;C4RGB4a;C4RGB4c;C4RGB4d;C4RGB4e;C4RGB4f;C4RGB5a;C4RGB5c;C4RGB5d;C4RGB5e;C4RGB5f;C4RGB6a;C4RGB6c;C4RGB6d;C4RGB6e;C4RGB6f;C4RGB7a;C4RGB7c;C4RGB7d;C4RGB7e;C4RGB7f;C4RGB8a;C4RGB8c;C4RGB8d;C4RGB8e;C4RGB8f;C4RGB9a;C4RGB9c;C4RGB9d;C4RGB9e;C4RGB9f;C4RGB10a;C4RGB10c;C4RGB10d;C4RGB10e;C4RGB10f;C4RGB11a;C4RGB11c;C4RGB11d;C4RGB11e;C4RGB11f;Otro_Respel_01;C4RGB12a;C4RGB12c;C4RGB12d;C4RGB12e;C4RGB12f;Otro_Respel_02;V13a;V13c;V13d;V13e;V13f;Otro_Respel_03;V14a;V14c;V14d;V14e;V14f;C4RGB13Ta;TOTALMA;TOTALAPROVE;TOTALTRAT;TOTALINCI;C4RGB2TOT;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
297827000;2014;0;0;0;0;363;0;0;363;SI;1913;0;0;0;1913;0;0;4720;0;0;4200;520;0;0;1442;0;0;1100;342;0;0;87;0;0;87;0;0;0;66;0;0;66;0;0;0;0;0;0;0;0;0;0;44;0;0;0;44;0;0;20072;0;0;0;20072;0;0;28344;0;0;5453;22891;0;0;10701; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;48;0;48;0;0;314;Bogotá;2;Bogotá;99;5
414681;2014;0;0;0;0;1450;0;1;1451;SI;9376;0;0;0;9376;0;0;900;0;0;900;0;0;0;340;0;0;340;0;0;0;200;0;0;200;0;0;0;1300;0;0;1300;0;0;0;900;900;0;0;0;0;0;0;0;0;0;0;0;0;7110;0;0;0;7110;0;0;20126;900;0;2740;16486;0;0;5629;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
382101;2014;1040;0;0;0;858;0;0;1898;SI;3258;0;0;3258;0;0;0;36;0;0;0;36;0;0;20;0;0;0;20;0;0;17;0;0;0;17;0;0;11;0;0;0;11;0;0;30;0;0;30;0;0;0;7;0;0;0;7;0;0;5;0;0;0;5;0;0;3384;0;0;3288;96;0;0;550;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Cali;15;Popayán;99;5
297826978;2014;0;1200;0;0;1493;0;0;2693;SI;69440;0;0;0;68130;1310;633;1859;0;0;1859;0;0;0;714;0;0;714;0;0;0;1262;0;0;1262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1310;0;0;0;1310;0;0;74585;0;0;3835;69440;1310;633;23439;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826677;2014;0;0;0;0;2166;0;145;2311;SI;18385;0;0;0;18385;0;0;9602;0;0;9602;0;0;0;117;0;0;117;0;0;0;1124;0;0;1124;0;0;0;15;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9145;0;0;0;9145;0;0;38388;0;0;10858;27530;0;0;11316; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;8;28;0;0;0;28;0;0;0;0;0;43;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;79;0;0;0;79;144;Bogotá;2;Bogotá;99;5
297826828;2014;1500;0;10000;2500;5600;6700;12000;38300;SI;10480;0;0;0;10480;0;0;11000;0;0;0;9000;2000;80000;9500;0;0;0;2000;7500;75000;6500;0;0;0;6000;500;3200;2500;0;0;0;1000;1500;105;2500;1000;0;1500;0;0;0;5000;0;0;0;5000;0;0;4600;0;0;0;4600;0;0;52080;1000;0;1500;38080;11500;158305;27949;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826830;2014;0;0;0;0;2712;0;0;2712;SI;3600;0;0;1440;2160;0;0;708;0;0;0;0;708;70;184;0;0;0;0;184;21;586;0;0;0;0;586;11;25;0;0;0;0;25;1;29;0;0;20;0;9;600;0;0;0;0;0;0;0;2662;0;0;0;2662;0;0;7794;0;0;1460;4822;1512;703;4315;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
452491;2014;0;0;0;0;1820;0;0;1820;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2860;0;0;0;2860;0;0;2860;0;0;0;2860;0;0;715;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;9;Cartagena;99;5
9807355;2014;0;0;0;0;10700;0;0;10700;SI;132000;0;0;132000;0;0;0;7600;0;0;5600;2000;0;0;4000;0;0;2000;2000;0;0;7000;0;0;4000;3000;0;0;3000;0;0;3000;0;0;0;1000;60;0;940;0;0;0;0;0;0;0;0;0;0;46000;0;0;0;46000;0;0;200600;60;0;147540;53000;0;0;19400;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826832;2014;0;0;0;0;1232;0;0;1232;SI;32860;0;0;0;32860;0;0;13050;0;0;7830;5220;0;0;1090;0;0;0;1090;0;0;1010;0;0;0;1010;0;0;70;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;930;0;0;0;930;0;0;49010;0;0;7830;41180;0;0;4077;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826833;2014;0;0;0;0;5281;0;0;5281;SI;190360;0;0;0;190360;0;0;9044;0;0;9044;0;0;0;3280;0;0;0;3280;0;0;6890;0;0;0;6890;0;0;550;0;0;0;550;0;0;0;0;0;0;0;0;0;1000;0;0;0;1000;0;0;1000;0;0;0;1000;0;0;212124;0;0;9044;203080;0;0;16486;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826834;2014;0;86;0;474;4850;0;0;5410;SI;110390;0;0;0;110390;0;0;2900;0;0;1850;0;1050;1551;2146;0;0;2146;0;0;0;3992;0;0;3992;0;0;0;4292;0;0;4292;0;0;0;2000;0;0;2000;0;0;0;7000;0;0;7000;0;0;0;57000;0;0;0;57000;0;0;189720;0;0;21280;167390;1050;1551;10577;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
452129;2014;220;0;0;0;1251;0;0;1471;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13823;0;0;0;13823;0;0;13823;0;0;0;13823;0;0;3559;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
9807356;2014;180;0;0;0;1576;0;0;1756;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7540;0;0;0;7540;0;0;7540;0;0;0;7540;0;0;1387;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
9807357;2014;137;0;0;0;576;0;0;713;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11360;0;0;0;11360;0;0;11360;0;0;0;11360;0;0;1875;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826941;2014;0;0;0;0;2603;0;0;2603;SI;4935;0;0;0;4935;0;0;1980;0;0;0;1980;0;0;2120;0;0;0;2120;0;0;835;0;0;0;835;0;0;25;0;0;0;25;0;0;11;0;0;0;11;0;0;350;0;0;0;350;0;0;103;0;0;0;103;0;0;10359;0;0;0;10359;0;0;3071;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826946;2014;500;500;0;800;1800;200;500;4300;SI;20281;0;0;0;20281;0;0;500;0;0;500;0;0;0;500;0;0;500;0;0;0;350;0;0;350;0;0;0;220;0;0;220;0;0;0;130;0;0;130;0;0;0;500;0;0;0;500;0;0;1940;0;0;0;1940;0;0;24421;0;0;1700;22721;0;0;12571;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826982;2014;457;0;0;678;3527;0;0;4662;SI;4320;0;0;0;4320;0;0;1836;0;0;1836;0;0;0;620;0;0;620;0;0;0;90;0;0;90;0;0;0;408;0;0;408;0;0;0;0;0;0;0;0;0;0;1924;0;0;0;1924;0;0;1250;0;0;0;1250;0;0;10448;0;0;2954;7494;0;0;15770;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
296886228;2014;0;0;0;2000;13600;0;0;15600;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;233750;0;0;0;233750;0;0;233750;0;0;0;233750;0;0;53076;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;9;Cartagena;99;5
297826663;2014;97;0;0;0;2093;0;0;2190;SI;23700;0;0;0;23700;0;0;1287;0;0;0;1287;0;0;178;0;0;0;178;0;0;841;0;0;0;841;0;0;189;0;0;0;189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4690;0;0;0;4690;0;0;30885;0;0;0;30885;0;0;3240;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826985;2014;0;0;2200;0;2965;0;0;5165;SI;36838;0;0;0;36838;0;0;2286;0;0;2286;0;0;0;1097;0;0;1097;0;0;0;1813;0;0;1813;0;0;0;416;0;0;416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4427;0;0;0;4427;0;0;46877;0;0;5612;41265;0;0;18372; ; ; ; ;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826986;2014;0;0;0;4306;6319;0;0;10625;SI;25650;0;0;0;25650;0;0;520;0;0;520;0;0;0;321;0;0;321;0;0;0;924;0;0;924;0;0;0;20;0;0;0;20;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;16450;0;0;0;16450;0;0;43935;0;0;1765;42170;0;0;8141; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;15;0;0;15;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20;0;0;20;0;100;Bogotá;2;Bogotá;99;5
297838044;2014;800;0;0;0;3500;0;0;4300;SI;3600;0;0;3600;0;0;0;907;0;0;0;0;907;113;176;0;0;0;0;176;25;1173;0;0;0;0;1173;113;1743;0;0;0;0;1743;616;700;0;0;700;0;0;0;1500;0;0;0;1500;0;0;0;0;0;0;0;0;0;9799;0;0;4300;1500;3999;867;2506; ; ; ;X; ;250;0;0;0;250;0;0;0;0;0;500;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;750;0;0;0;750;1115;Bogotá;17;Tunja;99;5
409910;2014;0;0;0;0;1183;0;0;1183;SI;1700;0;0;505;1195;0;0;200;160;0;0;40;0;0;180;0;90;0;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;10;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2110;170;90;525;1325;0;0;1261; ; ; ;X; ;0;0;0;0;0;10;6;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;6;2;1;1;0;Manizales;11;Ibagué;99;5
450883;2014;250;0;0;0;3500;0;0;3750;SI;16430;0;0;0;16430;0;0;1040;0;0;0;0;1040;208;702;0;0;0;0;702;210;3172;0;0;0;0;3172;254;182;0;0;0;0;182;36;10;10;0;0;0;0;0;0;0;0;0;0;0;0;9000;0;0;0;9000;0;0;30536;10;0;0;25430;5096;708;4678;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
299303284;2014;2600;0;24360;5000;12600;0;0;44560;SI;43638;0;0;0;43638;0;0;4604;1365;0;3239;0;0;0;3182;377;0;2805;0;0;0;4581;0;3792;0;789;0;0;656;145;0;0;511;0;0;418;0;0;418;0;0;0;50;0;0;0;50;0;0;0;0;0;0;0;0;0;57129;1887;3792;6462;44988;0;0;8972; ; ; ;X; ;0;0;0;0;0;15;0;0;0;15;0;0;0;0;0;25;25;0;0;0;281;281;0;0;0;0;0;0;0;0;593;593;0;0;0;23;23;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;937;922;0;0;15;360;Bogotá;2;Bogotá;99;5
337133;2014;167;0;0;0;4776;0;0;4943;SI;45000;0;0;0;45000;0;0;1397;0;0;1397;0;0;0;608;0;0;608;0;0;0;1096;0;0;1096;0;0;0;17;0;0;17;0;0;0;197;0;0;197;0;0;0;0;0;0;0;0;0;0;9397;0;0;0;9397;0;0;57712;0;0;3315;54397;0;0;17558;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
75007;2014;0;0;0;0;150;0;0;150;SI;3500;0;0;0;3500;0;0;550;0;0;550;0;0;0;30;0;0;30;0;0;0;8;0;0;8;0;0;0;0;0;0;0;0;0;0;180;0;0;180;0;0;0;2100;0;0;0;2100;0;0;15950;0;0;0;15950;0;0;22318;0;0;768;21550;0;0;6700;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
410376;2014;0;250;1200;450;1395;0;0;3295;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2758;0;0;0;2758;0;0;2758;0;0;0;2758;0;0;8367;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;16;Santa Marta;99;5
296886229;2014;0;0;2550;1600;2850;280;0;7280;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17207;0;0;0;17207;0;0;17207;0;0;0;17207;0;0;8900;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;16;Santa Marta;99;5
297718272;2014;0;0;0;0;1340;0;0;1340;SI;12380;0;0;0;12380;0;0;2104;0;0;0;0;2104;251;268;0;0;0;0;268;89;1189;0;0;0;0;1189;101;330;0;0;0;0;330;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22240;0;0;0;22240;0;0;38511;0;0;0;34620;3891;515;12232;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
297826922;2014;0;0;0;0;892;0;0;892;SI;2560;0;0;0;2560;0;0;1270;200;0;1070;0;0;0;1247;0;0;1247;0;0;0;120;0;0;120;0;0;0;125;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;100;0;0;5422;200;0;2562;2660;0;0;1666;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Bogotá;2;Bogotá;99;5
451251;2014;400;0;0;0;1200;0;0;1600;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13750;0;0;0;13750;0;0;13750;0;0;0;13750;0;0;3437;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;9;Cartagena;99;5
451446;2014;350;0;0;0;950;0;0;1300;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15950;0;0;0;15950;0;0;15950;0;0;0;15950;0;0;780;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;16;Santa Marta;99;5
455513;2014;0;2949;0;300;52034;0;0;55283;SI;663400;0;0;663400;0;0;0;24524;0;24524;0;0;0;0;10510;0;10510;0;0;0;0;6390;0;6390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63658;0;0;0;63658;0;0;768482;0;41424;663400;63658;0;0;14854; ; ;X; ; ;0;0;0;0;0;765;0;0;0;765;0;0;0;0;0;0;0;0;0;0;256;256;0;0;0;0;0;0;0;0;0;0;0;0;0;304;0;0;0;304;6;0;0;0;6;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1331;256;0;0;1075;4743;Bogotá;2;Bogotá;99;5
9807403;2014;0;0;150000;0;5782;0;0;155782;SI;0;0;0;0;0;0;0;1943;0;1943;0;0;0;0;692;0;692;0;0;0;0;497;0;497;0;0;0;0;40;0;40;0;0;0;0;2350;0;0;2350;0;0;0;1000;0;1000;0;0;0;0;7846;0;0;0;7846;0;0;14368;0;4172;2350;7846;0;0;12217; ; ;X; ; ;0;0;0;0;0;44;0;0;0;44;0;0;0;0;0;0;0;0;0;0;311;311;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;361;311;0;0;50;0;Bogotá;2;Bogotá;99;5
