Nro_Orden_Establecimiento;Periodo;C6GAA2ab;C6GAA1e;C6GAA2d;C6GAA2f;C6GAA2g;C6GAA2h;C6GAA2i;TOTALGAA;C6GAAB1a;C6GAAB1b;C6GAAB1c;C6GAAB1d;C6GAAB2a;C6GAAB2b;C6GAAB2c;C6GAAB2d;C6GAAB3a;C6GAAB3b;C6GAAB3c;C6GAAB3d;C6GAAB4a;C6GAAB4b;C6GAAB4c;C6GAAB4d;POTPSFR;C6AAC1d;POTPERM;C6AAC2d;POTTCDE;C6AAC3d;POTTCAG;C6AAC4d;POTPAU;C6AAC5d;POTTOT;C6AAC6dT;GPPSI;GPPER;GPPPSP;GPPPST;GPPCPO;GPPANO;GPPAVO;GPPGPA;GPPGPN;GPPTPOT;GPPPTA;C6AAC1bRPA;C6AAC2bRPA;C6AAC3bRPA;C6AAC4bRPA;C6AAC5bRPA;C6AAC6bRPA;C6AAC7bRPA;C6AAC8bRPA;C6AAC9bRPA;C6AAC10bTRPA;C6AAC11bRPA;C6AA12bPSAAA;CREE;CREE_B;CREE_SALUD;CREE_SALUD_B;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
297826675;2014;0;0;0;100;0;1000;POLICÍA AMBIENTAL;1100; ; ; ; ; ; ; ; ; ;b;28/07/2014;27/07/2017; ;b;28/07/2014;27/07/2017;0;0;58;1;0;0;8;0;3;0;69;1;0;950431;220022;0;153000;49108;0;21714;50589;1444864;97747;0;9600;2112;0;2016;384;0;0;0;14112;0;0;13173;13173; ; ;6;Medellín;6;Medellín;99;5
297826976;2014;0;0;0;0;0;0;0;0;a; ; ; ;a; ; ; ;a; ; ; ;a; ; ; ;0;0;75;0;8;0;8;0;4;0;95;0;61158;992866;295302;933736;475555;86459;0;22176;58991;2926243;111542;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;6;Medellín;6;Medellín;99;5
297718666;2014;0;0;0;0;0;0;0;0; ;b;11/04/2014;10/04/2017; ; ; ; ; ; ; ; ; ; ; ; ;0;0;34;0;0;0;0;0;0;0;34;0;0;353384;87043;0;83076;15405;0;0;0;538908;0;0;0;0;0;0;0;0;0;0;0;0;0;19347; ; ; ;6;Medellín;6;Medellín;99;5
452177;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;37;1;0;0;0;0;1;0;38;1;0;384722;91599;0;84415;15782;0;7094;23223;606835;0;0;616;135;0;123;55;0;0;120;1049;120;0;12978; ; ; ;6;Medellín;6;Medellín;99;5
297826851;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;133;3;60;0;9;0;7;3;209;6;549136;2070980;499646;766527;645317;130064;0;29076;122513;4813259;213614;0;38384;19163;0;10937;2411;0;18480;0;89375;0;0;0;0; ; ;6;Medellín;6;Medellín;99;5
297718265;2014;0;4394;0;0;0;0;0;4394; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;89;2;2;0;0;0;3;0;94;2;72587;961928;366511;22327;241293;77582;0;20885;185873;1948986;0;0;21973;6713;0;4575;1900;0;0;0;35161;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
296886274;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;42;0;0;0;0;0;2;0;46;0;0;342720;112515;0;101254;30845;0;14780;34560;636674;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
296886224;2014;0;0;0;150;0;0;0;150; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;21;1;0;0;0;0;1;0;22;1;0;226030;52745;0;45207;9267;0;7094;14957;355300;0;0;616;135;0;123;55;0;0;37;966;120;0;11302; ; ; ;6;Medellín;6;Medellín;99;5
299303330;2014;0;0;0;180;0;0;0;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;53;1;0;0;0;0;3;0;56;1;0;570456;133118;0;114091;23354;0;21283;37749;900051;0;0;616;135;0;123;55;0;0;37;966;120;0;34067; ; ; ;6;Medellín;6;Medellín;99;5
297826800;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;53;0;0;0;0;0;4;0;57;0;130000;676110;190579;0;114432;36441;36441;25510;34388;1243901;0;0;0;0;0;0;0;0;0;0;0;0;0;28894; ;0; ;6;Medellín;6;Medellín;99;5
297718269;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;92;0;12;0;5;0;110;0;0;72203;18514;1260645;277342;59957;7104;29568;221816;1947149;246124;0;0;0;0;0;0;0;0;0;0;0;0;78208; ; ; ;6;Medellín;6;Medellín;99;5
299303276;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;181;1;0;0;37;0;4;0;222;1;322689;2231229;448112;0;503062;104638;12668;25861;126976;3775235;383869;0;48000;9600;0;9600;480;0;0;0;67680;0;0;15872;15870; ; ;6;Medellín;6;Medellín;99;5
446746;2014;0;0;1209;1005;0;0;0;2214; ;b;30/10/2002;30/10/2015; ; ; ; ; ; ; ; ; ; ; ; ;0;0;22;2;22;3;0;0;0;0;44;5;0;345052;90755;333333;82614;34885;0;0;6052;892691;0;0;6702;1768;36000;1622;683;0;0;0;46775;0;0;0;0;0;0;6;Medellín;6;Medellín;99;5
296886259;2014;0;0;0;0;0;0;0;0; ;b;31/01/2012;26/06/2015; ; ; ; ; ; ; ; ; ; ; ; ;0;0;21;0;0;0;0;0;0;0;21;0;0;288248;82063;0;70351;25548;0;0;16295;482505;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
296886263;2014;0;1000;0;1000;0;0;0;2000; ;b;17/09/2014;17/09/2015; ; ; ; ; ; ; ; ; ; ; ; ;0;0;45;0;4;0;2;2;1;0;52;2;0;674558;359094;61240;134344;69033;0;3800;30192;1332261;48600;0;0;0;0;0;0;0;0;0;0;3000;48600; ; ; ; ;6;Medellín;6;Medellín;99;5
296886264;2014;0;0;0;0;0;0;0;0; ;b;22/11/2012;28/11/2015; ; ; ; ; ; ; ; ; ; ; ; ;0;0;11;0;0;0;0;0;0;0;11;0;0;87120;18913;0;19166;7840;0;0;0;133039;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
375263;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;57;0;0;0;19;0;2;0;78;0;0;819819;194577;0;137458;51967;0;14581;68912;1287314;1329262;0;0;0;0;0;0;0;0;0;0;0;0;52000; ; ; ;6;Medellín;6;Medellín;99;5
297730508;2014;0;0;0;0;0;0;0;0; ;b;18/05/2011;17/05/2017; ; ; ; ; ; ; ; ;a; ; ; ;0;0;96;0;0;0;37;0;3;0;136;0;105824;1119900;366199;0;278621;78664;0;20713;93482;2063403;628459;0;0;0;0;0;0;0;0;0;0;0;0;4913; ; ; ;6;Medellín;6;Medellín;99;5
375941;2014;0;0;1000;0;0;0;0;1000; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;31;3;0;0;0;0;2;0;35;3;0;241990;58756;0;32107;10945;0;8008;25488;377294;0;0;13000;2600;0;2080;910;0;0;0;18590;0;0;4817; ;4817; ;6;Medellín;6;Medellín;99;5
457974;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;70;0;0;0;1;0;4;0;75;0;0;659440;163910;0;85538;27516;0;22114;67868;1026386;18847;0;0;0;0;0;0;0;0;0;0;0;0;7867; ;7867; ;6;Medellín;6;Medellín;99;5
9787477;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;15;0;0;0;6;0;0;0;21;0;0;176892;51213;0;21381;7917;0;0;20267;277670;90653;0;0;0;0;0;0;0;0;0;0;0;0;1; ;11040; ;6;Medellín;6;Medellín;99;5
297826674;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;20;0;8;0;0;0;0;0;29;0;0;252062;58861;738180;47871;19619;0;0;17280;1133873;0;0;0;0;0;0;0;0;0;0;0;0;0;11206; ;0; ;6;Medellín;6;Medellín;99;5
297730522;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;24;0;10;0;0;0;1;0;36;0;0;299857;124774;177952;78253;28553;1919;4185;6776;722269;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;6;Medellín;6;Medellín;99;5
296886268;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;0;22;0;0;0;0;0;1;0;27;0;0;241117;48629;0;32859;15963;0;5082;983;344633;0;0;0;0;0;0;0;0;0;0;0;0;0;23935; ;7816; ;6;Medellín;6;Medellín;99;5
297826643;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;116;1;34;0;4;0;6;1;160;2;93093;1598931;403895;401138;243727;77035;0;44352;171095;3033266;69005;0;9000;2028;0;1980;810;0;7392;864;22074;200;0;137249; ;0; ;6;Medellín;6;Medellín;99;5
452356;2014;0;0;0;1200;0;0;0;1200; ; ; ; ; ; ; ; ; ;b;20/04/2014;31/07/2017; ;b;20/04/2014;31/07/2017;0;0;88;0;0;0;4;0;4;0;96;0;123078;1308306;310801;0;207382;67537;7456;26564;260462;2311586;92121;0;0;0;0;0;0;0;0;0;0;0;0;47660; ;47660; ;6;Medellín;6;Medellín;99;5
297718296;2014;0;0;0;5438;0;0;0;5438; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;21;0;19;0;0;0;4;0;44;0;0;351838;197298;290133;68895;20590;0;29568;33401;991723;0;0;0;0;0;0;0;0;0;0;0;0;0;6576; ;6576; ;6;Medellín;6;Medellín;99;5
297826775;2014;0;0;0;0;0;0;0;0; ;b;26/09/2014;25/09/2015; ; ; ; ; ; ; ; ; ; ; ; ;0;0;24;0;0;0;0;0;1;0;25;0;0;304878;71429;0;60957;12195;0;7238;74771;531468;0;0;0;0;0;0;0;0;0;0;0;0;0;12132; ; ; ;6;Medellín;6;Medellín;99;5
297823526;2014;0;0;0;400;0;0;0;400; ; ; ; ; ; ; ; ;a; ; ; ; ; ; ; ;5;0;18;0;1;0;0;0;1;0;25;0;0;251362;60326;11625;46951;11211;0;5861;11710;399046;0;0;0;0;0;0;0;0;0;0;0;0;0;11937; ; ; ;6;Medellín;6;Medellín;99;5
452330;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;22;0;0;0;11;1;0;0;33;1;190403;291118;86084;0;94028;37303;0;0;39008;737944;173449;0;0;0;0;0;0;0;0;0;0;0;10135; ; ; ; ;6;Medellín;6;Medellín;99;5
297718304;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;29;1;0;0;0;0;2;0;33;1;0;344640;86395;0;78584;13639;0;14784;31650;569692;0;0;8265;1848;0;1900;660;0;0;1728;14401;0;0;0; ; ; ;6;Medellín;6;Medellín;99;5
297822869;2014;0;0;0;1600;0;0;0;1600;a; ; ; ;a; ; ; ;a; ; ; ; ; ; ; ;0;0;16;0;43;0;0;0;1;0;60;0;0;3414669;732513;819189;819189;11450;0;7392;78719;5883121;0;0;0;0;0;0;0;0;0;0;0;0;0;37120; ; ; ;6;Medellín;6;Medellín;99;5
297823386;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;25;0;0;0;0;0;2;0;28;0;0;190233;43490;0;22227;6771;0;12800;0;275521;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;6;Medellín;6;Medellín;99;5
297823000;2014;0;0;0;5850;0;0;0;5850; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;39;1;15;0;4;0;59;1;0;55764;13810;633693;93365;20406;0;15784;24690;857512;160526;0;0;0;22385;3180;727;0;0;0;26292;0;0;15342;0; ; ;6;Medellín;6;Medellín;99;5
297823579;2014;0;0;11560;0;0;0;0;11560; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;0;30;3;25;0;0;0;2;0;61;3;0;302000;65000;380000;42373;12070;0;10500;0;811943;0;0;25200;5544;0;1500;1500;0;0;0;33744;0;0;38734;38734;38734;38734;6;Medellín;6;Medellín;99;5
297823739;2014;0;0;0;0;0;0;0;0; ;b;08/11/2014;08/11/2015; ; ; ; ; ; ; ; ; ; ; ; ;0;0;49;0;54;0;20;0;3;0;126;0;0;880331;348791;573492;207359;62600;0;22176;129295;2224044;247680;0;0;0;0;0;0;0;0;0;0;0;0;93395; ; ; ;6;Medellín;6;Medellín;99;5
452170;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20;0;9;0;0;0;0;0;0;0;29;0;0;90605;22913;0;21600;3600;0;0;13488;152206;0;0;0;0;0;0;0;0;0;0;0;0;0;2624; ; ; ;6;Medellín;6;Medellín;99;5
452474;2014;0;0;0;1580;0;0;0;1580; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;14;0;8;0;0;0;0;0;22;0;0;146717;62911;101608;28239;5952;0;0;7876;353303;0;0;0;0;0;0;0;0;0;0;0;0;0;6227; ;6227; ;6;Medellín;6;Medellín;99;5
297823404;2014;0;0;0;0;0;720;PARTICULARES, JARDINEROS;720; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;15;2;0;0;0;0;0;0;15;2;0;177564;38762;0;22234;7103;0;0;10368;256031;0;0;14784;3227;0;1851;591;0;0;1728;22181;0;0;5675;5675;5675;5675;6;Medellín;6;Medellín;99;5
297718335;2014;2880;0;0;0;0;0;0;2880; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;22;0;1;0;0;0;1;0;24;0;0;188712;44501;10569;41517;16984;2584;5549;0;310416;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
443827;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;25;0;0;0;0;0;1;0;26;0;0;237726;74689;0;57309;10;0;7392;26872;403998;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;6;Medellín;6;Medellín;99;5
2506951;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;26;0;0;0;0;0;26;0;0;0;0;277080;7240;2193;0;0;20196;306709;0;0;0;0;0;0;0;0;0;0;0;0;0;19687; ;42978; ;6;Medellín;6;Medellín;99;5
297823428;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;24;0;0;0;0;0;0;0;24;0;0;212936;47347;0;39792;8753;0;0;0;308828;0;0;0;0;0;0;0;0;0;0;0;0;0;6789; ; ; ;6;Medellín;6;Medellín;99;5
444270;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;0;13;0;1;0;0;0;0;0;19;0;0;113880;25245;16382;19454;12840;0;0;0;187801;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;12840; ;6;Medellín;6;Medellín;99;5
297718344;2014;2676;0;0;0;0;0;0;2676; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;23;0;0;0;3;0;1;0;27;0;0;319675;84994;0;85111;18267;851;4000;10110;523008;72708;0;0;0;0;0;0;0;0;0;0;0;0;24105; ; ; ;6;Medellín;6;Medellín;99;5
297839768;2014;0;0;500;200;0;0;0;700; ;b;08/03/2014;07/03/2017; ;b;08/03/2014;07/03/2017; ; ; ; ;a; ; ; ;0;0;47;0;0;0;0;0;2;0;49;0;179577;535419;107090;0;120918;53982;7290;13248;284095;1301619;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
297718343;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;30;0;0;0;3;0;1;0;34;0;0;742505;151391;0;122513;30913;0;6930;189024;1243276;55535;0;0;0;0;0;0;0;0;0;0;0;0;39993; ; ; ;6;Medellín;6;Medellín;99;5
299303370;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;b;09/06/2014;11/06/2017;0;0;20;0;8;0;0;0;0;0;28;0;0;355442;83071;102041;80259;31405;0;0;21871;674089;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
297819344;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;0;0;0;0;23;0;0;0;26;0;0;0;0;0;0;0;0;0;18670;18670;251234;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
297718668;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;7;0;0;0;0;0;0;0;7;0;0;58287;12823;0;12531;5245;0;0;0;88886;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
297823165;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;18;0;30;0;0;0;0;0;48;0;0;1342712;281961;2429222;686081;27753;0;0;29016;4796745;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;6;Medellín;6;Medellín;99;5
297823405;2014;0;500;0;0;0;0;0;500; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;3;0;14;0;0;0;0;0;0;0;17;0;0;110000;22000;0;26160;9314;0;0;12096;179570;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
138497;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;7;0;0;0;0;0;7;0;0;0;0;83811;14949;2747;0;0;6048;107555;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ;6;Medellín;6;Medellín;99;5
297826789;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
297823865;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;16;0;0;0;0;0;0;0;16;0;0;194984;40300;0;30537;7041;0;0;8651;281513;0;0;0;0;0;0;0;0;0;0;0;0;0;4541; ;4541; ;6;Medellín;6;Medellín;99;5
299381137;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ;a; ; ; ; ; ; ; ;0;0;35;0;0;0;0;0;1;0;36;0;0;363690;79394;0;61987;1;0;5544;2590;513206;0;0;0;0;0;0;0;0;0;0;0;0;0;14548; ; ; ;6;Medellín;6;Medellín;99;5
10400085;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;40;2;1;0;0;0;3;0;44;2;82049;695410;264043;25408;196539;77852;0;16437;110619;1468357;0;0;19205;4218;0;4575;1900;0;0;0;29898;0;0; ; ; ; ;6;Medellín;6;Medellín;99;5
451490;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;b;30/01/2015;29/01/2018;0;0;63;4;0;0;6;0;3;0;72;4;0;653219;160879;0;113006;27193;0;18478;43733;1016508;112717;0;86814;21381;0;13900;3614;0;0;0;125709;0;0;15136;0; ; ;5;Manizales;7;Pereira;99;5
297839503;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;0;0;36;0;0;0;0;0;0;0;36;0;40116;358761;78754;0;104119;14350;0;0;0;596100;0;0;0;0;0;0;0;0;0;0;0;0;0;14350; ; ; ;5;Manizales;7;Pereira;99;5
452201;2014;0;2841;1026;24000;0;118;COMEDA;27985; ; ; ; ;a; ; ; ;a; ; ; ;a; ; ; ;0;0;0;0;120;1;0;0;4;0;124;1;0;0;0;1443947;166764;50353;0;27827;104067;1792958;0;0;0;0;10965;1893;390;0;0;0;13248;0;0;57905;0; ; ;5;Manizales;7;Pereira;99;5
297826921;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;57;0;87;0;35;0;6;0;185;0;116049;463214;115804;1489800;405313;144754;0;44352;115804;2895090;674974;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;7;Pereira;99;5
297730463;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;37;1;0;0;0;0;37;1;0;0;0;552552;80415;18073;0;0;0;651040;0;0;0;0;19180;3434;656;0;0;0;23270;0;0;36637;36637; ; ;5;Manizales;7;Pereira;99;5
297826808;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;32;0;0;0;0;0;2;0;34;0;0;274776;67994;0;46712;11480;0;9051;33416;443429;0;0;0;0;0;0;0;0;0;0;0;0;0;2154; ; ; ;5;Manizales;7;Pereira;99;5
297822881;2014;0;0;0;1000;0;0;0;1000; ; ; ; ; ; ; ; ; ; ; ; ; ;b;05/10/2012;04/10/2015;0;0;21;8;0;0;0;0;1;0;22;8;0;155358;35115;0;42666;8020;0;5548;18144;264851;0;0;59184;13377;0;16254;3055;0;0;6912;98782;0;0;0;0; ; ;5;Manizales;7;Pereira;99;5
325677;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;b;31/03/2015;31/03/2016;0;0;13;0;0;0;1;0;0;0;14;0;0;172211;40672;0;27586;7559;0;0;11863;259891;21040;0;0;0;0;0;0;0;0;0;0;0;0;6499; ; ; ;5;Manizales;7;Pereira;99;5
462275;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;8;0;0;0;11;0;0;0;22;0;0;171215;45077;0;36886;13551;0;0;4198;270927;251129;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;7;Pereira;99;5
297824139;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;16;1;0;0;3;0;2;0;21;1;0;118938;27609;0;23351;10007;0;12357;10789;203051;39063;0;8232;1797;0;1626;697;0;0;798;13150;0;0; ; ; ; ;5;Manizales;7;Pereira;99;5
452303;2014;842;38164;0;0;0;0;0;39006; ;b;01/11/2007;01/11/2017; ; ; ; ; ; ; ; ;a; ; ; ;0;0;3;0;28;6;0;0;0;0;31;6;0;55366;24934;328773;62340;25570;0;0;18701;515684;0;0;0;0;77647;14788;4088;0;0;0;96523;0;0; ; ; ; ;5;Manizales;7;Pereira;99;5
455706;2014;0;152;0;0;0;0;0;152; ;b;31/03/2012;30/03/2015; ; ; ; ; ;b;21/12/2011;21/12/2014; ;b;21/12/2011;21/12/2014;0;0;20;0;33;0;9;0;2;0;64;0;0;559479;112559;423632;187428;26109;0;13901;32703;1355811;97967;0;0;0;0;0;0;0;0;0;0;0;0;20322; ; ; ;5;Manizales;8;Armenia;99;5
297826721;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;149;0;0;0;149;0;0;0;0;0;0;0;0;0;0;0;1806327;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;8;Armenia;99;5
297826720;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;0;123;1;36;0;4;0;165;1;95924;17570;4322;1346356;176735;640;0;29568;324601;1995716;688275;0;0;0;10945;1412;381;0;0;0;12738;0;0;38924;311; ; ;5;Manizales;8;Armenia;99;5
297826897;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;5;0;0;0;0;0;0;0;5;0;0;51495;11319;0;11083;4635;0;0;3437;81969;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;8;Armenia;99;5
297826981;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;30;1;183;2;0;0;8;0;221;3;105300;289956;72523;2228236;322984;94831;0;59136;565773;3738739;0;0;9998;2501;24352;4404;1341;0;0;0;42596;0;0;121173;1706; ; ;5;Manizales;8;Armenia;99;5
455775;2014;0;0;0;0;850;0;0;850; ;b;24/05/2006;23/05/2015; ; ; ; ; ;b;17/10/2014;21/12/2017; ;b;17/10/2014;21/12/2017;0;0;2;0;5;0;3;0;1;0;11;0;0;38082;19915;75524;21530;8087;78;5430;12422;181068;58142;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ;5;Manizales;8;Armenia;99;5
298581;2014;0;0;900;1270;0;0;0;2170; ; ; ; ; ; ; ; ; ;b;22/12/2011;21/12/2014; ;b;22/12/2012;21/12/2014;2;0;3;1;24;0;0;0;1;0;30;1;0;23160;5778;309020;51873;1032;0;6497;21600;418960;0;0;7728;1700;0;1670;336;0;0;1700;13134;0;0;0;0; ; ;5;Manizales;8;Armenia;99;5
10800251;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;27;1;0;0;0;0;0;0;27;1;0;471143;95873;0;99990;42402;0;0;0;709408;0;0;17449;3550;0;3703;1571;0;0;0;26273;0;0; ; ; ; ;5;Manizales;8;Armenia;99;5
299303359;2014;0;0;1200;0;0;0;0;1200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;0;0;0;26;1;0;0;28;1;0;16512;3605;0;3104;1330;0;0;0;24551;288000;0;0;0;0;0;0;0;0;0;0;0;9800; ; ; ; ;5;Manizales;8;Armenia;99;5
297826797;2014;0;6500;0;975;0;1933;NORDESTA;9408; ; ; ; ;a; ; ; ; ; ; ; ;a; ; ; ;0;0;287;2;0;0;13;0;4;0;304;2;511894;5318028;1224542;0;1032132;249224;0;22178;1449509;9807507;176535;0;47020;19558;0;9125;2203;0;0;0;77906;1168;0;0;0; ; ;1;Barranquilla;9;Cartagena;99;5
297827001;2014;0;0;0;0;0;0;0;0; ;b;28/06/2013;28/06/2016; ; ; ; ; ; ; ; ;a; ; ; ;3;0;234;0;23;0;0;0;15;0;275;0;588000;2434284;585971;325081;527435;134546;0;70411;134546;4800274;0;0;0;0;0;0;0;0;0;0;0;0;0;146771; ; ; ;1;Barranquilla;9;Cartagena;99;5
80207;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;13;0;296;0;0;0;6;0;315;0;106895;980804;216283;3382991;497317;151524;0;40194;373540;5749548;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;1;Barranquilla;22;San Andrés;99;5
9815993;2014;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;166;0;165;0;0;0;15;0;346;0;0;2582423;912310;2022848;769033;165374;0;110880;0;6562868;0;0;0;0;0;0;0;0;0;0;0;0;0;169852; ; ; ;1;Barranquilla;16;Santa Marta;99;5
